chrom	start	end	feature_id	study_id	protocol
chr1	152040000	153480000	chr1:152040000-153480000	GSE87112	Hi-C
chr1	153560000	154920000	chr1:153560000-154920000	GSE87112	Hi-C
chr1	155240000	156720000	chr1:155240000-156720000	GSE87112	Hi-C
chr1	157160000	159120000	chr1:157160000-159120000	GSE87112	Hi-C
chr1	159120000	160000000	chr1:159120000-160000000	GSE87112	Hi-C
chr1	160080000	161440000	chr1:160080000-161440000	GSE87112	Hi-C
chr1	161760000	165200000	chr1:161760000-165200000	GSE87112	Hi-C
chr1	165360000	165920000	chr1:165360000-165920000	GSE87112	Hi-C
chr1	165920000	167600000	chr1:165920000-167600000	GSE87112	Hi-C
chr1	168200000	169800000	chr1:168200000-169800000	GSE87112	Hi-C
chr1	169840000	170960000	chr1:169840000-170960000	GSE87112	Hi-C
chr1	171560000	172480000	chr1:171560000-172480000	GSE87112	Hi-C
chr1	172720000	174960000	chr1:172720000-174960000	GSE87112	Hi-C
chr1	175040000	176880000	chr1:175040000-176880000	GSE87112	Hi-C
chr1	176880000	177960000	chr1:176880000-177960000	GSE87112	Hi-C
chr1	178040000	179520000	chr1:178040000-179520000	GSE87112	Hi-C
chr1	180480000	182040000	chr1:180480000-182040000	GSE87112	Hi-C
chr1	182040000	182840000	chr1:182040000-182840000	GSE87112	Hi-C
chr1	182840000	185200000	chr1:182840000-185200000	GSE87112	Hi-C
chr1	185240000	186440000	chr1:185240000-186440000	GSE87112	Hi-C
chr1	186440000	192320000	chr1:186440000-192320000	GSE87112	Hi-C
chr1	192440000	193040000	chr1:192440000-193040000	GSE87112	Hi-C
chr1	193280000	196760000	chr1:193280000-196760000	GSE87112	Hi-C
chr1	197000000	198520000	chr1:197000000-198520000	GSE87112	Hi-C
chr1	198680000	200600000	chr1:198680000-200600000	GSE87112	Hi-C
chr1	201240000	201880000	chr1:201240000-201880000	GSE87112	Hi-C
chr1	202160000	206160000	chr1:202160000-206160000	GSE87112	Hi-C
chr1	206360000	207520000	chr1:206360000-207520000	GSE87112	Hi-C
chr1	207800000	211240000	chr1:207800000-211240000	GSE87112	Hi-C
chr1	211680000	214640000	chr1:211680000-214640000	GSE87112	Hi-C
chr1	214720000	215640000	chr1:214720000-215640000	GSE87112	Hi-C
chr1	215720000	218200000	chr1:215720000-218200000	GSE87112	Hi-C
chr1	218240000	219960000	chr1:218240000-219960000	GSE87112	Hi-C
chr1	220080000	222600000	chr1:220080000-222600000	GSE87112	Hi-C
chr1	222720000	223680000	chr1:222720000-223680000	GSE87112	Hi-C
chr1	224480000	225400000	chr1:224480000-225400000	GSE87112	Hi-C
chr1	225400000	226000000	chr1:225400000-226000000	GSE87112	Hi-C
chr1	226280000	228360000	chr1:226280000-228360000	GSE87112	Hi-C
chr1	228640000	229240000	chr1:228640000-229240000	GSE87112	Hi-C
chr1	229240000	231640000	chr1:229240000-231640000	GSE87112	Hi-C
chr1	231680000	233280000	chr1:231680000-233280000	GSE87112	Hi-C
chr1	233400000	234360000	chr1:233400000-234360000	GSE87112	Hi-C
chr1	234360000	235480000	chr1:234360000-235480000	GSE87112	Hi-C
chr1	235520000	236080000	chr1:235520000-236080000	GSE87112	Hi-C
chr1	236080000	236920000	chr1:236080000-236920000	GSE87112	Hi-C
chr1	236960000	241440000	chr1:236960000-241440000	GSE87112	Hi-C
chr1	241480000	243040000	chr1:241480000-243040000	GSE87112	Hi-C
chr1	243200000	244400000	chr1:243200000-244400000	GSE87112	Hi-C
chr1	244480000	248956422	chr1:244480000-248956422	GSE87112	Hi-C
chr2	0	1760000	chr2:0-1760000	GSE87112	Hi-C
chr2	1840000	3680000	chr2:1840000-3680000	GSE87112	Hi-C
chr2	3760000	6840000	chr2:3760000-6840000	GSE87112	Hi-C
chr2	6840000	10720000	chr2:6840000-10720000	GSE87112	Hi-C
chr2	10720000	11480000	chr2:10720000-11480000	GSE87112	Hi-C
chr2	11800000	13040000	chr2:11800000-13040000	GSE87112	Hi-C
chr2	13080000	15200000	chr2:13080000-15200000	GSE87112	Hi-C
chr2	15600000	17360000	chr2:15600000-17360000	GSE87112	Hi-C
chr2	17680000	18200000	chr2:17680000-18200000	GSE87112	Hi-C
chr2	18360000	20640000	chr2:18360000-20640000	GSE87112	Hi-C
chr2	20680000	23760000	chr2:20680000-23760000	GSE87112	Hi-C
chr2	23840000	25160000	chr2:23840000-25160000	GSE87112	Hi-C
chr2	25880000	26760000	chr2:25880000-26760000	GSE87112	Hi-C
chr2	27680000	28880000	chr2:27680000-28880000	GSE87112	Hi-C
chr2	28920000	29880000	chr2:28920000-29880000	GSE87112	Hi-C
chr2	30120000	30720000	chr2:30120000-30720000	GSE87112	Hi-C
chr2	30720000	31880000	chr2:30720000-31880000	GSE87112	Hi-C
chr2	32720000	33640000	chr2:32720000-33640000	GSE87112	Hi-C
chr2	33680000	36200000	chr2:33680000-36200000	GSE87112	Hi-C
chr2	36320000	36720000	chr2:36320000-36720000	GSE87112	Hi-C
chr2	36880000	38840000	chr2:36880000-38840000	GSE87112	Hi-C
chr2	39320000	39800000	chr2:39320000-39800000	GSE87112	Hi-C
chr2	39800000	41840000	chr2:39800000-41840000	GSE87112	Hi-C
chr2	41840000	42760000	chr2:41840000-42760000	GSE87112	Hi-C
chr2	42760000	43640000	chr2:42760000-43640000	GSE87112	Hi-C
chr2	43920000	44960000	chr2:43920000-44960000	GSE87112	Hi-C
chr2	44960000	45560000	chr2:44960000-45560000	GSE87112	Hi-C
chr2	45600000	47400000	chr2:45600000-47400000	GSE87112	Hi-C
chr2	47440000	48600000	chr2:47440000-48600000	GSE87112	Hi-C
chr2	48680000	50160000	chr2:48680000-50160000	GSE87112	Hi-C
chr2	50480000	53720000	chr2:50480000-53720000	GSE87112	Hi-C
chr2	53760000	55680000	chr2:53760000-55680000	GSE87112	Hi-C
chr2	55680000	57560000	chr2:55680000-57560000	GSE87112	Hi-C
chr2	57560000	60680000	chr2:57560000-60680000	GSE87112	Hi-C
chr2	61040000	61800000	chr2:61040000-61800000	GSE87112	Hi-C
chr2	61920000	63480000	chr2:61920000-63480000	GSE87112	Hi-C
chr2	63600000	65600000	chr2:63600000-65600000	GSE87112	Hi-C
chr2	65600000	68040000	chr2:65600000-68040000	GSE87112	Hi-C
chr2	68120000	68960000	chr2:68120000-68960000	GSE87112	Hi-C
chr2	68960000	69360000	chr2:68960000-69360000	GSE87112	Hi-C
chr2	69400000	71000000	chr2:69400000-71000000	GSE87112	Hi-C
chr2	71040000	73160000	chr2:71040000-73160000	GSE87112	Hi-C
chr2	73800000	74560000	chr2:73800000-74560000	GSE87112	Hi-C
chr2	74680000	75720000	chr2:74680000-75720000	GSE87112	Hi-C
chr2	75720000	76680000	chr2:75720000-76680000	GSE87112	Hi-C
chr2	80200000	84440000	chr2:80200000-84440000	GSE87112	Hi-C
chr2	84480000	84880000	chr2:84480000-84880000	GSE87112	Hi-C
chr2	84920000	86880000	chr2:84920000-86880000	GSE87112	Hi-C
chr2	87960000	89280000	chr2:87960000-89280000	GSE87112	Hi-C
chr2	94720000	97120000	chr2:94720000-97120000	GSE87112	Hi-C
chr2	97560000	100280000	chr2:97560000-100280000	GSE87112	Hi-C
chr2	100560000	101880000	chr2:100560000-101880000	GSE87112	Hi-C
chr2	101960000	102840000	chr2:101960000-102840000	GSE87112	Hi-C
chr2	102840000	105000000	chr2:102840000-105000000	GSE87112	Hi-C
chr2	105240000	106600000	chr2:105240000-106600000	GSE87112	Hi-C
chr2	106640000	108680000	chr2:106640000-108680000	GSE87112	Hi-C
chr2	109080000	109760000	chr2:109080000-109760000	GSE87112	Hi-C
chr2	110600000	111760000	chr2:110600000-111760000	GSE87112	Hi-C
chr2	111880000	113360000	chr2:111880000-113360000	GSE87112	Hi-C
chr2	113560000	119200000	chr2:113560000-119200000	GSE87112	Hi-C
chr2	119680000	121760000	chr2:119680000-121760000	GSE87112	Hi-C
chr2	121800000	127000000	chr2:121800000-127000000	GSE87112	Hi-C
chr2	127040000	131200000	chr2:127040000-131200000	GSE87112	Hi-C
chr2	131760000	134040000	chr2:131760000-134040000	GSE87112	Hi-C
chr2	134120000	134920000	chr2:134120000-134920000	GSE87112	Hi-C
chr2	134920000	135800000	chr2:134920000-135800000	GSE87112	Hi-C
chr2	135880000	136400000	chr2:135880000-136400000	GSE87112	Hi-C
chr2	136440000	137760000	chr2:136440000-137760000	GSE87112	Hi-C
chr2	137880000	142960000	chr2:137880000-142960000	GSE87112	Hi-C
chr2	143040000	146680000	chr2:143040000-146680000	GSE87112	Hi-C
chr2	146680000	147920000	chr2:146680000-147920000	GSE87112	Hi-C
chr2	147960000	148880000	chr2:147960000-148880000	GSE87112	Hi-C
chr2	149040000	151360000	chr2:149040000-151360000	GSE87112	Hi-C
chr2	151440000	152800000	chr2:151440000-152800000	GSE87112	Hi-C
chr2	152800000	153480000	chr2:152800000-153480000	GSE87112	Hi-C
chr2	153720000	155200000	chr2:153720000-155200000	GSE87112	Hi-C
chr2	155360000	157280000	chr2:155360000-157280000	GSE87112	Hi-C
chr2	157400000	158800000	chr2:157400000-158800000	GSE87112	Hi-C
chr2	158880000	161440000	chr2:158880000-161440000	GSE87112	Hi-C
chr2	161480000	165960000	chr2:161480000-165960000	GSE87112	Hi-C
chr2	166320000	169240000	chr2:166320000-169240000	GSE87112	Hi-C
chr2	169400000	170040000	chr2:169400000-170040000	GSE87112	Hi-C
chr2	170240000	170880000	chr2:170240000-170880000	GSE87112	Hi-C
chr2	170920000	171480000	chr2:170920000-171480000	GSE87112	Hi-C
chr2	171520000	172520000	chr2:171520000-172520000	GSE87112	Hi-C
chr2	172720000	174440000	chr2:172720000-174440000	GSE87112	Hi-C
chr2	174680000	177120000	chr2:174680000-177120000	GSE87112	Hi-C
chr2	177160000	177960000	chr2:177160000-177960000	GSE87112	Hi-C
chr2	178080000	178440000	chr2:178080000-178440000	GSE87112	Hi-C
chr2	178520000	179800000	chr2:178520000-179800000	GSE87112	Hi-C
chr2	180000000	183120000	chr2:180000000-183120000	GSE87112	Hi-C
chr2	183160000	186480000	chr2:183160000-186480000	GSE87112	Hi-C
chr2	186800000	189440000	chr2:186800000-189440000	GSE87112	Hi-C
chr2	189760000	191000000	chr2:189760000-191000000	GSE87112	Hi-C
chr2	191080000	192240000	chr2:191080000-192240000	GSE87112	Hi-C
chr2	194440000	195960000	chr2:194440000-195960000	GSE87112	Hi-C
chr2	196040000	196600000	chr2:196040000-196600000	GSE87112	Hi-C
chr2	196880000	197560000	chr2:196880000-197560000	GSE87112	Hi-C
chr2	197760000	198160000	chr2:197760000-198160000	GSE87112	Hi-C
chr2	198320000	199880000	chr2:198320000-199880000	GSE87112	Hi-C
chr2	199880000	200720000	chr2:199880000-200720000	GSE87112	Hi-C
chr2	200840000	202240000	chr2:200840000-202240000	GSE87112	Hi-C
chr2	202520000	203920000	chr2:202520000-203920000	GSE87112	Hi-C
chr2	203960000	206000000	chr2:203960000-206000000	GSE87112	Hi-C
chr2	206160000	208360000	chr2:206160000-208360000	GSE87112	Hi-C
chr2	208360000	210240000	chr2:208360000-210240000	GSE87112	Hi-C
chr2	210440000	212640000	chr2:210440000-212640000	GSE87112	Hi-C
chr2	212680000	216040000	chr2:212680000-216040000	GSE87112	Hi-C
chr2	216080000	219600000	chr2:216080000-219600000	GSE87112	Hi-C
chr2	219720000	222640000	chr2:219720000-222640000	GSE87112	Hi-C
chr2	222640000	224320000	chr2:222640000-224320000	GSE87112	Hi-C
chr2	224360000	224720000	chr2:224360000-224720000	GSE87112	Hi-C
chr2	225640000	227320000	chr2:225640000-227320000	GSE87112	Hi-C
chr2	227840000	229720000	chr2:227840000-229720000	GSE87112	Hi-C
chr2	229760000	231040000	chr2:229760000-231040000	GSE87112	Hi-C
chr2	231040000	232480000	chr2:231040000-232480000	GSE87112	Hi-C
chr2	232520000	233560000	chr2:232520000-233560000	GSE87112	Hi-C
chr2	233680000	235160000	chr2:233680000-235160000	GSE87112	Hi-C
chr2	235760000	237080000	chr2:235760000-237080000	GSE87112	Hi-C
chr2	237080000	238280000	chr2:237080000-238280000	GSE87112	Hi-C
chr2	238320000	242193529	chr2:238320000-242193529	GSE87112	Hi-C
chr3	0	3040000	chr3:0-3040000	GSE87112	Hi-C
chr3	3080000	4280000	chr3:3080000-4280000	GSE87112	Hi-C
chr3	4320000	5240000	chr3:4320000-5240000	GSE87112	Hi-C
chr3	5320000	8440000	chr3:5320000-8440000	GSE87112	Hi-C
chr3	8440000	8760000	chr3:8440000-8760000	GSE87112	Hi-C
chr3	8920000	10320000	chr3:8920000-10320000	GSE87112	Hi-C
chr3	10320000	12840000	chr3:10320000-12840000	GSE87112	Hi-C
chr3	14080000	14920000	chr3:14080000-14920000	GSE87112	Hi-C
chr3	15120000	16240000	chr3:15120000-16240000	GSE87112	Hi-C
chr3	16280000	16560000	chr3:16280000-16560000	GSE87112	Hi-C
chr3	16560000	17880000	chr3:16560000-17880000	GSE87112	Hi-C
chr3	17920000	19880000	chr3:17920000-19880000	GSE87112	Hi-C
chr3	19880000	22280000	chr3:19880000-22280000	GSE87112	Hi-C
chr3	23000000	24720000	chr3:23000000-24720000	GSE87112	Hi-C
chr3	24720000	25600000	chr3:24720000-25600000	GSE87112	Hi-C
chr3	25840000	28320000	chr3:25840000-28320000	GSE87112	Hi-C
chr3	28400000	29960000	chr3:28400000-29960000	GSE87112	Hi-C
chr3	30040000	32800000	chr3:30040000-32800000	GSE87112	Hi-C
chr3	32960000	33840000	chr3:32960000-33840000	GSE87112	Hi-C
chr3	33840000	36880000	chr3:33840000-36880000	GSE87112	Hi-C
chr3	36960000	37800000	chr3:36960000-37800000	GSE87112	Hi-C
chr3	38520000	39360000	chr3:38520000-39360000	GSE87112	Hi-C
chr3	39480000	42560000	chr3:39480000-42560000	GSE87112	Hi-C
chr3	42840000	44960000	chr3:42840000-44960000	GSE87112	Hi-C
chr3	44960000	46680000	chr3:44960000-46680000	GSE87112	Hi-C
chr3	47440000	50280000	chr3:47440000-50280000	GSE87112	Hi-C
chr3	50400000	53080000	chr3:50400000-53080000	GSE87112	Hi-C
chr3	53360000	56560000	chr3:53360000-56560000	GSE87112	Hi-C
chr3	56600000	58560000	chr3:56600000-58560000	GSE87112	Hi-C
chr3	58600000	61400000	chr3:58600000-61400000	GSE87112	Hi-C
chr3	61520000	62320000	chr3:61520000-62320000	GSE87112	Hi-C
chr3	62480000	63840000	chr3:62480000-63840000	GSE87112	Hi-C
chr3	63880000	66240000	chr3:63880000-66240000	GSE87112	Hi-C
chr3	66240000	66840000	chr3:66240000-66840000	GSE87112	Hi-C
chr3	66880000	68960000	chr3:66880000-68960000	GSE87112	Hi-C
chr3	68960000	69960000	chr3:68960000-69960000	GSE87112	Hi-C
chr3	70040000	71680000	chr3:70040000-71680000	GSE87112	Hi-C
chr3	71720000	73120000	chr3:71720000-73120000	GSE87112	Hi-C
chr3	73120000	75640000	chr3:73120000-75640000	GSE87112	Hi-C
chr3	75920000	80880000	chr3:75920000-80880000	GSE87112	Hi-C
chr3	81280000	86240000	chr3:81280000-86240000	GSE87112	Hi-C
chr3	86640000	91560000	chr3:86640000-91560000	GSE87112	Hi-C
chr3	93680000	97680000	chr3:93680000-97680000	GSE87112	Hi-C
chr3	97760000	99800000	chr3:97760000-99800000	GSE87112	Hi-C
chr3	99800000	101720000	chr3:99800000-101720000	GSE87112	Hi-C
chr3	101720000	102200000	chr3:101720000-102200000	GSE87112	Hi-C
chr3	102240000	104080000	chr3:102240000-104080000	GSE87112	Hi-C
chr3	104720000	107160000	chr3:104720000-107160000	GSE87112	Hi-C
chr3	107160000	108680000	chr3:107160000-108680000	GSE87112	Hi-C
chr3	109480000	111600000	chr3:109480000-111600000	GSE87112	Hi-C
chr3	111640000	112920000	chr3:111640000-112920000	GSE87112	Hi-C
chr3	113040000	113400000	chr3:113040000-113400000	GSE87112	Hi-C
chr3	114080000	115880000	chr3:114080000-115880000	GSE87112	Hi-C
chr3	115920000	118840000	chr3:115920000-118840000	GSE87112	Hi-C
chr3	119200000	120920000	chr3:119200000-120920000	GSE87112	Hi-C
chr3	121440000	122360000	chr3:121440000-122360000	GSE87112	Hi-C
chr3	122360000	123600000	chr3:122360000-123600000	GSE87112	Hi-C
chr3	123640000	124720000	chr3:123640000-124720000	GSE87112	Hi-C
chr3	124720000	125720000	chr3:124720000-125720000	GSE87112	Hi-C
chr3	125840000	126480000	chr3:125840000-126480000	GSE87112	Hi-C
chr3	126520000	127560000	chr3:126520000-127560000	GSE87112	Hi-C
chr3	127560000	130080000	chr3:127560000-130080000	GSE87112	Hi-C
chr3	130160000	132400000	chr3:130160000-132400000	GSE87112	Hi-C
chr3	132720000	134520000	chr3:132720000-134520000	GSE87112	Hi-C
chr3	134520000	136000000	chr3:134520000-136000000	GSE87112	Hi-C
chr3	136080000	137040000	chr3:136080000-137040000	GSE87112	Hi-C
chr3	137040000	138080000	chr3:137040000-138080000	GSE87112	Hi-C
chr3	138160000	141200000	chr3:138160000-141200000	GSE87112	Hi-C
chr3	141280000	143760000	chr3:141280000-143760000	GSE87112	Hi-C
chr3	143760000	145760000	chr3:143760000-145760000	GSE87112	Hi-C
chr3	146680000	148960000	chr3:146680000-148960000	GSE87112	Hi-C
chr3	148960000	149800000	chr3:148960000-149800000	GSE87112	Hi-C
chr3	149880000	150600000	chr3:149880000-150600000	GSE87112	Hi-C
chr3	150680000	152600000	chr3:150680000-152600000	GSE87112	Hi-C
chr3	153000000	154000000	chr3:153000000-154000000	GSE87112	Hi-C
chr3	154280000	155760000	chr3:154280000-155760000	GSE87112	Hi-C
chr3	155920000	157480000	chr3:155920000-157480000	GSE87112	Hi-C
chr3	157560000	158560000	chr3:157560000-158560000	GSE87112	Hi-C
chr3	158840000	160480000	chr3:158840000-160480000	GSE87112	Hi-C
chr3	160560000	161440000	chr3:160560000-161440000	GSE87112	Hi-C
chr3	161480000	165160000	chr3:161480000-165160000	GSE87112	Hi-C
chr3	165880000	167320000	chr3:165880000-167320000	GSE87112	Hi-C
chr3	168200000	168840000	chr3:168200000-168840000	GSE87112	Hi-C
chr3	169080000	170840000	chr3:169080000-170840000	GSE87112	Hi-C
chr3	170880000	172760000	chr3:170880000-172760000	GSE87112	Hi-C
chr3	172800000	176840000	chr3:172800000-176840000	GSE87112	Hi-C
chr3	176960000	178920000	chr3:176960000-178920000	GSE87112	Hi-C
chr3	179000000	179600000	chr3:179000000-179600000	GSE87112	Hi-C
chr3	179760000	182800000	chr3:179760000-182800000	GSE87112	Hi-C
chr3	182880000	183800000	chr3:182880000-183800000	GSE87112	Hi-C
chr3	183880000	184960000	chr3:183880000-184960000	GSE87112	Hi-C
chr3	185600000	186560000	chr3:185600000-186560000	GSE87112	Hi-C
chr3	186880000	189200000	chr3:186880000-189200000	GSE87112	Hi-C
chr3	189240000	189920000	chr3:189240000-189920000	GSE87112	Hi-C
chr3	190800000	192440000	chr3:190800000-192440000	GSE87112	Hi-C
chr3	192560000	193640000	chr3:192560000-193640000	GSE87112	Hi-C
chr3	193640000	194400000	chr3:193640000-194400000	GSE87112	Hi-C
chr3	194640000	195600000	chr3:194640000-195600000	GSE87112	Hi-C
chr3	195960000	198295559	chr3:195960000-198295559	GSE87112	Hi-C
chr4	0	3920000	chr4:0-3920000	GSE87112	Hi-C
chr4	4040000	6160000	chr4:4040000-6160000	GSE87112	Hi-C
chr4	6560000	8640000	chr4:6560000-8640000	GSE87112	Hi-C
chr4	9360000	12160000	chr4:9360000-12160000	GSE87112	Hi-C
chr4	12680000	13560000	chr4:12680000-13560000	GSE87112	Hi-C
chr4	13600000	15480000	chr4:13600000-15480000	GSE87112	Hi-C
chr4	16040000	18640000	chr4:16040000-18640000	GSE87112	Hi-C
chr4	18720000	20720000	chr4:18720000-20720000	GSE87112	Hi-C
chr4	21760000	22760000	chr4:21760000-22760000	GSE87112	Hi-C
chr4	23000000	25440000	chr4:23000000-25440000	GSE87112	Hi-C
chr4	25600000	27040000	chr4:25600000-27040000	GSE87112	Hi-C
chr4	27040000	37440000	chr4:27040000-37440000	GSE87112	Hi-C
chr4	37560000	40000000	chr4:37560000-40000000	GSE87112	Hi-C
chr4	40080000	41240000	chr4:40080000-41240000	GSE87112	Hi-C
chr4	41240000	42040000	chr4:41240000-42040000	GSE87112	Hi-C
chr4	42080000	42560000	chr4:42080000-42560000	GSE87112	Hi-C
chr4	43000000	47440000	chr4:43000000-47440000	GSE87112	Hi-C
chr4	47440000	49280000	chr4:47440000-49280000	GSE87112	Hi-C
chr4	51800000	54280000	chr4:51800000-54280000	GSE87112	Hi-C
chr4	54560000	57040000	chr4:54560000-57040000	GSE87112	Hi-C
chr4	57160000	58440000	chr4:57160000-58440000	GSE87112	Hi-C
chr4	60680000	64640000	chr4:60680000-64640000	GSE87112	Hi-C
chr4	64720000	67440000	chr4:64720000-67440000	GSE87112	Hi-C
chr4	67440000	71840000	chr4:67440000-71840000	GSE87112	Hi-C
chr4	72280000	75440000	chr4:72280000-75440000	GSE87112	Hi-C
chr4	75520000	77640000	chr4:75520000-77640000	GSE87112	Hi-C
chr4	77960000	78920000	chr4:77960000-78920000	GSE87112	Hi-C
chr4	78920000	81160000	chr4:78920000-81160000	GSE87112	Hi-C
chr4	81360000	82280000	chr4:81360000-82280000	GSE87112	Hi-C
chr4	82400000	84560000	chr4:82400000-84560000	GSE87112	Hi-C
chr4	85000000	86240000	chr4:85000000-86240000	GSE87112	Hi-C
chr4	86440000	89160000	chr4:86440000-89160000	GSE87112	Hi-C
chr4	89160000	89960000	chr4:89160000-89960000	GSE87112	Hi-C
chr4	90360000	93920000	chr4:90360000-93920000	GSE87112	Hi-C
chr4	94240000	95120000	chr4:94240000-95120000	GSE87112	Hi-C
chr4	95120000	97840000	chr4:95120000-97840000	GSE87112	Hi-C
chr4	98120000	99520000	chr4:98120000-99520000	GSE87112	Hi-C
chr4	99560000	99920000	chr4:99560000-99920000	GSE87112	Hi-C
chr4	99960000	102400000	chr4:99960000-102400000	GSE87112	Hi-C
chr4	102440000	103160000	chr4:102440000-103160000	GSE87112	Hi-C
chr4	103240000	104960000	chr4:103240000-104960000	GSE87112	Hi-C
chr4	105120000	106240000	chr4:105120000-106240000	GSE87112	Hi-C
chr4	106360000	107640000	chr4:106360000-107640000	GSE87112	Hi-C
chr4	107960000	108560000	chr4:107960000-108560000	GSE87112	Hi-C
chr4	108640000	110560000	chr4:108640000-110560000	GSE87112	Hi-C
chr4	110600000	112080000	chr4:110600000-112080000	GSE87112	Hi-C
chr4	112080000	112560000	chr4:112080000-112560000	GSE87112	Hi-C
chr4	112800000	114760000	chr4:112800000-114760000	GSE87112	Hi-C
chr4	116200000	118440000	chr4:116200000-118440000	GSE87112	Hi-C
chr4	118560000	119280000	chr4:118560000-119280000	GSE87112	Hi-C
chr4	119520000	121800000	chr4:119520000-121800000	GSE87112	Hi-C
chr4	122720000	124320000	chr4:122720000-124320000	GSE87112	Hi-C
chr4	124320000	125280000	chr4:124320000-125280000	GSE87112	Hi-C
chr4	125320000	127880000	chr4:125320000-127880000	GSE87112	Hi-C
chr4	128040000	129120000	chr4:128040000-129120000	GSE87112	Hi-C
