chrom	start	end	feature_id	study_id	protocol
chr1	62440000	62760000	chr1:62440000-62760000	GSE84660	Hi-C
chr1	62800000	64240000	chr1:62800000-64240000	GSE84660	Hi-C
chr1	64280000	65040000	chr1:64280000-65040000	GSE84660	Hi-C
chr1	65040000	65720000	chr1:65040000-65720000	GSE84660	Hi-C
chr1	65840000	66720000	chr1:65840000-66720000	GSE84660	Hi-C
chr1	67200000	67520000	chr1:67200000-67520000	GSE84660	Hi-C
chr1	67520000	67840000	chr1:67520000-67840000	GSE84660	Hi-C
chr1	67840000	68080000	chr1:67840000-68080000	GSE84660	Hi-C
chr1	68120000	70520000	chr1:68120000-70520000	GSE84660	Hi-C
chr1	70600000	71080000	chr1:70600000-71080000	GSE84660	Hi-C
chr1	71080000	74720000	chr1:71080000-74720000	GSE84660	Hi-C
chr1	74760000	75640000	chr1:74760000-75640000	GSE84660	Hi-C
chr1	75880000	78120000	chr1:75880000-78120000	GSE84660	Hi-C
chr1	78120000	78680000	chr1:78120000-78680000	GSE84660	Hi-C
chr1	78760000	80200000	chr1:78760000-80200000	GSE84660	Hi-C
chr1	80200000	81480000	chr1:80200000-81480000	GSE84660	Hi-C
chr1	81480000	81800000	chr1:81480000-81800000	GSE84660	Hi-C
chr1	81800000	83880000	chr1:81800000-83880000	GSE84660	Hi-C
chr1	83880000	84440000	chr1:83880000-84440000	GSE84660	Hi-C
chr1	84440000	84960000	chr1:84440000-84960000	GSE84660	Hi-C
chr1	84960000	85280000	chr1:84960000-85280000	GSE84660	Hi-C
chr1	85280000	86360000	chr1:85280000-86360000	GSE84660	Hi-C
chr1	86360000	86760000	chr1:86360000-86760000	GSE84660	Hi-C
chr1	86840000	87080000	chr1:86840000-87080000	GSE84660	Hi-C
chr1	87120000	88880000	chr1:87120000-88880000	GSE84660	Hi-C
chr1	88920000	89480000	chr1:88920000-89480000	GSE84660	Hi-C
chr1	89480000	90040000	chr1:89480000-90040000	GSE84660	Hi-C
chr1	90040000	91280000	chr1:90040000-91280000	GSE84660	Hi-C
chr1	91480000	91960000	chr1:91480000-91960000	GSE84660	Hi-C
chr1	91960000	92720000	chr1:91960000-92720000	GSE84660	Hi-C
chr1	92840000	93880000	chr1:92840000-93880000	GSE84660	Hi-C
chr1	93960000	94440000	chr1:93960000-94440000	GSE84660	Hi-C
chr1	94520000	94840000	chr1:94520000-94840000	GSE84660	Hi-C
chr1	94840000	95040000	chr1:94840000-95040000	GSE84660	Hi-C
chr1	95120000	96840000	chr1:95120000-96840000	GSE84660	Hi-C
chr1	96920000	98560000	chr1:96920000-98560000	GSE84660	Hi-C
chr1	98720000	99760000	chr1:98720000-99760000	GSE84660	Hi-C
chr1	99760000	100920000	chr1:99760000-100920000	GSE84660	Hi-C
chr1	100920000	101360000	chr1:100920000-101360000	GSE84660	Hi-C
chr1	101400000	103640000	chr1:101400000-103640000	GSE84660	Hi-C
chr1	103760000	107200000	chr1:103760000-107200000	GSE84660	Hi-C
chr1	107200000	107760000	chr1:107200000-107760000	GSE84660	Hi-C
chr1	107760000	108680000	chr1:107760000-108680000	GSE84660	Hi-C
chr1	108680000	110040000	chr1:108680000-110040000	GSE84660	Hi-C
chr1	110040000	110520000	chr1:110040000-110520000	GSE84660	Hi-C
chr1	110520000	111440000	chr1:110520000-111440000	GSE84660	Hi-C
chr1	111440000	111800000	chr1:111440000-111800000	GSE84660	Hi-C
chr1	111800000	112400000	chr1:111800000-112400000	GSE84660	Hi-C
chr1	112400000	112680000	chr1:112400000-112680000	GSE84660	Hi-C
chr1	112720000	113080000	chr1:112720000-113080000	GSE84660	Hi-C
chr1	113080000	113760000	chr1:113080000-113760000	GSE84660	Hi-C
chr1	113800000	114320000	chr1:113800000-114320000	GSE84660	Hi-C
chr1	114320000	115080000	chr1:114320000-115080000	GSE84660	Hi-C
chr1	115120000	116080000	chr1:115120000-116080000	GSE84660	Hi-C
chr1	116120000	116560000	chr1:116120000-116560000	GSE84660	Hi-C
chr1	116560000	117040000	chr1:116560000-117040000	GSE84660	Hi-C
chr1	117320000	117920000	chr1:117320000-117920000	GSE84660	Hi-C
chr1	117960000	120200000	chr1:117960000-120200000	GSE84660	Hi-C
chr1	121400000	121640000	chr1:121400000-121640000	GSE84660	Hi-C
chr1	124920000	125160000	chr1:124920000-125160000	GSE84660	Hi-C
chr1	143520000	146080000	chr1:143520000-146080000	GSE84660	Hi-C
chr1	146400000	148520000	chr1:146400000-148520000	GSE84660	Hi-C
chr1	149800000	150240000	chr1:149800000-150240000	GSE84660	Hi-C
chr1	150240000	150960000	chr1:150240000-150960000	GSE84660	Hi-C
chr1	151280000	151880000	chr1:151280000-151880000	GSE84660	Hi-C
chr1	151880000	152480000	chr1:151880000-152480000	GSE84660	Hi-C
chr1	152520000	153520000	chr1:152520000-153520000	GSE84660	Hi-C
chr1	153800000	154000000	chr1:153800000-154000000	GSE84660	Hi-C
chr1	154480000	155200000	chr1:154480000-155200000	GSE84660	Hi-C
chr1	155200000	156360000	chr1:155200000-156360000	GSE84660	Hi-C
chr1	156360000	157520000	chr1:156360000-157520000	GSE84660	Hi-C
chr1	157560000	160080000	chr1:157560000-160080000	GSE84660	Hi-C
chr1	160080000	160640000	chr1:160080000-160640000	GSE84660	Hi-C
chr1	160640000	161440000	chr1:160640000-161440000	GSE84660	Hi-C
chr1	161440000	162800000	chr1:161440000-162800000	GSE84660	Hi-C
chr1	162800000	163320000	chr1:162800000-163320000	GSE84660	Hi-C
chr1	163360000	165120000	chr1:163360000-165120000	GSE84660	Hi-C
chr1	165120000	165600000	chr1:165120000-165600000	GSE84660	Hi-C
chr1	165600000	166840000	chr1:165600000-166840000	GSE84660	Hi-C
chr1	166880000	167600000	chr1:166880000-167600000	GSE84660	Hi-C
chr1	167720000	168080000	chr1:167720000-168080000	GSE84660	Hi-C
chr1	168200000	169400000	chr1:168200000-169400000	GSE84660	Hi-C
chr1	169400000	169800000	chr1:169400000-169800000	GSE84660	Hi-C
chr1	169880000	171400000	chr1:169880000-171400000	GSE84660	Hi-C
chr1	171480000	172440000	chr1:171480000-172440000	GSE84660	Hi-C
chr1	172720000	173280000	chr1:172720000-173280000	GSE84660	Hi-C
chr1	173400000	174240000	chr1:173400000-174240000	GSE84660	Hi-C
chr1	174240000	174760000	chr1:174240000-174760000	GSE84660	Hi-C
chr1	174760000	175040000	chr1:174760000-175040000	GSE84660	Hi-C
chr1	175040000	175880000	chr1:175040000-175880000	GSE84660	Hi-C
chr1	176240000	176880000	chr1:176240000-176880000	GSE84660	Hi-C
chr1	176880000	177960000	chr1:176880000-177960000	GSE84660	Hi-C
chr1	177960000	178520000	chr1:177960000-178520000	GSE84660	Hi-C
chr1	178520000	179840000	chr1:178520000-179840000	GSE84660	Hi-C
chr1	179840000	180200000	chr1:179840000-180200000	GSE84660	Hi-C
chr1	180200000	180480000	chr1:180200000-180480000	GSE84660	Hi-C
chr1	180480000	181200000	chr1:180480000-181200000	GSE84660	Hi-C
chr1	181200000	182040000	chr1:181200000-182040000	GSE84660	Hi-C
chr1	182080000	182840000	chr1:182080000-182840000	GSE84660	Hi-C
chr1	182880000	183920000	chr1:182880000-183920000	GSE84660	Hi-C
chr1	183920000	184720000	chr1:183920000-184720000	GSE84660	Hi-C
chr1	184760000	185720000	chr1:184760000-185720000	GSE84660	Hi-C
chr1	185760000	186320000	chr1:185760000-186320000	GSE84660	Hi-C
chr1	186320000	187000000	chr1:186320000-187000000	GSE84660	Hi-C
chr1	187000000	190440000	chr1:187000000-190440000	GSE84660	Hi-C
chr1	190680000	192440000	chr1:190680000-192440000	GSE84660	Hi-C
chr1	192480000	193120000	chr1:192480000-193120000	GSE84660	Hi-C
chr1	193120000	194320000	chr1:193120000-194320000	GSE84660	Hi-C
chr1	194360000	195800000	chr1:194360000-195800000	GSE84660	Hi-C
chr1	195880000	196760000	chr1:195880000-196760000	GSE84660	Hi-C
chr1	196760000	197920000	chr1:196760000-197920000	GSE84660	Hi-C
chr1	197920000	198720000	chr1:197920000-198720000	GSE84660	Hi-C
chr1	198720000	199560000	chr1:198720000-199560000	GSE84660	Hi-C
chr1	199640000	200520000	chr1:199640000-200520000	GSE84660	Hi-C
chr1	200560000	201240000	chr1:200560000-201240000	GSE84660	Hi-C
chr1	201520000	202160000	chr1:201520000-202160000	GSE84660	Hi-C
chr1	202160000	203000000	chr1:202160000-203000000	GSE84660	Hi-C
chr1	203480000	203840000	chr1:203480000-203840000	GSE84660	Hi-C
chr1	203840000	204520000	chr1:203840000-204520000	GSE84660	Hi-C
chr1	204560000	206160000	chr1:204560000-206160000	GSE84660	Hi-C
chr1	206480000	207800000	chr1:206480000-207800000	GSE84660	Hi-C
chr1	207800000	209800000	chr1:207800000-209800000	GSE84660	Hi-C
chr1	209800000	210320000	chr1:209800000-210320000	GSE84660	Hi-C
chr1	210440000	211240000	chr1:210440000-211240000	GSE84660	Hi-C
chr1	211680000	212000000	chr1:211680000-212000000	GSE84660	Hi-C
chr1	212040000	212440000	chr1:212040000-212440000	GSE84660	Hi-C
chr1	212440000	212640000	chr1:212440000-212640000	GSE84660	Hi-C
chr1	213040000	214200000	chr1:213040000-214200000	GSE84660	Hi-C
chr1	214360000	214640000	chr1:214360000-214640000	GSE84660	Hi-C
chr1	214640000	215640000	chr1:214640000-215640000	GSE84660	Hi-C
chr1	215640000	218240000	chr1:215640000-218240000	GSE84660	Hi-C
chr1	218240000	219840000	chr1:218240000-219840000	GSE84660	Hi-C
chr1	220120000	220800000	chr1:220120000-220800000	GSE84660	Hi-C
chr1	220800000	222640000	chr1:220800000-222640000	GSE84660	Hi-C
chr1	222640000	223120000	chr1:222640000-223120000	GSE84660	Hi-C
chr1	223120000	223920000	chr1:223120000-223920000	GSE84660	Hi-C
chr1	224120000	225280000	chr1:224120000-225280000	GSE84660	Hi-C
chr1	225480000	226000000	chr1:225480000-226000000	GSE84660	Hi-C
chr1	226400000	226840000	chr1:226400000-226840000	GSE84660	Hi-C
chr1	226960000	228560000	chr1:226960000-228560000	GSE84660	Hi-C
chr1	228640000	229240000	chr1:228640000-229240000	GSE84660	Hi-C
chr1	229240000	229520000	chr1:229240000-229520000	GSE84660	Hi-C
chr1	229560000	230360000	chr1:229560000-230360000	GSE84660	Hi-C
chr1	230760000	231240000	chr1:230760000-231240000	GSE84660	Hi-C
chr1	231320000	231640000	chr1:231320000-231640000	GSE84660	Hi-C
chr1	231680000	233280000	chr1:231680000-233280000	GSE84660	Hi-C
chr1	233280000	234080000	chr1:233280000-234080000	GSE84660	Hi-C
chr1	234120000	234400000	chr1:234120000-234400000	GSE84660	Hi-C
chr1	234480000	235120000	chr1:234480000-235120000	GSE84660	Hi-C
chr1	235120000	236080000	chr1:235120000-236080000	GSE84660	Hi-C
chr1	236080000	236520000	chr1:236080000-236520000	GSE84660	Hi-C
chr1	236600000	237600000	chr1:236600000-237600000	GSE84660	Hi-C
chr1	237640000	240000000	chr1:237640000-240000000	GSE84660	Hi-C
chr1	240600000	241480000	chr1:240600000-241480000	GSE84660	Hi-C
chr1	241520000	241880000	chr1:241520000-241880000	GSE84660	Hi-C
chr1	242000000	243040000	chr1:242000000-243040000	GSE84660	Hi-C
chr1	243320000	244480000	chr1:243320000-244480000	GSE84660	Hi-C
chr1	244560000	246000000	chr1:244560000-246000000	GSE84660	Hi-C
chr1	246000000	246800000	chr1:246000000-246800000	GSE84660	Hi-C
chr1	246920000	248956422	chr1:246920000-248956422	GSE84660	Hi-C
chr2	0	1840000	chr2:0-1840000	GSE84660	Hi-C
chr2	1840000	3680000	chr2:1840000-3680000	GSE84660	Hi-C
chr2	3680000	6840000	chr2:3680000-6840000	GSE84660	Hi-C
chr2	6880000	8800000	chr2:6880000-8800000	GSE84660	Hi-C
chr2	8840000	9120000	chr2:8840000-9120000	GSE84660	Hi-C
chr2	9120000	9440000	chr2:9120000-9440000	GSE84660	Hi-C
chr2	9440000	10080000	chr2:9440000-10080000	GSE84660	Hi-C
chr2	10080000	10680000	chr2:10080000-10680000	GSE84660	Hi-C
chr2	10720000	11600000	chr2:10720000-11600000	GSE84660	Hi-C
chr2	11800000	13040000	chr2:11800000-13040000	GSE84660	Hi-C
chr2	13040000	15600000	chr2:13040000-15600000	GSE84660	Hi-C
chr2	15600000	16520000	chr2:15600000-16520000	GSE84660	Hi-C
chr2	16760000	17680000	chr2:16760000-17680000	GSE84660	Hi-C
chr2	17800000	18400000	chr2:17800000-18400000	GSE84660	Hi-C
chr2	18400000	20640000	chr2:18400000-20640000	GSE84660	Hi-C
chr2	20680000	23360000	chr2:20680000-23360000	GSE84660	Hi-C
chr2	24400000	25200000	chr2:24400000-25200000	GSE84660	Hi-C
chr2	25240000	25560000	chr2:25240000-25560000	GSE84660	Hi-C
chr2	25920000	27320000	chr2:25920000-27320000	GSE84660	Hi-C
chr2	27400000	27680000	chr2:27400000-27680000	GSE84660	Hi-C
chr2	27680000	28560000	chr2:27680000-28560000	GSE84660	Hi-C
chr2	28560000	29200000	chr2:28560000-29200000	GSE84660	Hi-C
chr2	29240000	30120000	chr2:29240000-30120000	GSE84660	Hi-C
chr2	30120000	30720000	chr2:30120000-30720000	GSE84660	Hi-C
chr2	30720000	31800000	chr2:30720000-31800000	GSE84660	Hi-C
chr2	31840000	32320000	chr2:31840000-32320000	GSE84660	Hi-C
chr2	32680000	33600000	chr2:32680000-33600000	GSE84660	Hi-C
chr2	33680000	36360000	chr2:33680000-36360000	GSE84660	Hi-C
chr2	36360000	36800000	chr2:36360000-36800000	GSE84660	Hi-C
chr2	36840000	37120000	chr2:36840000-37120000	GSE84660	Hi-C
chr2	37120000	37920000	chr2:37120000-37920000	GSE84660	Hi-C
chr2	37920000	38800000	chr2:37920000-38800000	GSE84660	Hi-C
chr2	38840000	39240000	chr2:38840000-39240000	GSE84660	Hi-C
chr2	39320000	39760000	chr2:39320000-39760000	GSE84660	Hi-C
chr2	39800000	40800000	chr2:39800000-40800000	GSE84660	Hi-C
chr2	40960000	41840000	chr2:40960000-41840000	GSE84660	Hi-C
chr2	41840000	42080000	chr2:41840000-42080000	GSE84660	Hi-C
chr2	42080000	42360000	chr2:42080000-42360000	GSE84660	Hi-C
chr2	42800000	43600000	chr2:42800000-43600000	GSE84660	Hi-C
chr2	43600000	44960000	chr2:43600000-44960000	GSE84660	Hi-C
chr2	44960000	45600000	chr2:44960000-45600000	GSE84660	Hi-C
chr2	45600000	45960000	chr2:45600000-45960000	GSE84660	Hi-C
chr2	45960000	46920000	chr2:45960000-46920000	GSE84660	Hi-C
chr2	46920000	47400000	chr2:46920000-47400000	GSE84660	Hi-C
chr2	47400000	47760000	chr2:47400000-47760000	GSE84660	Hi-C
chr2	47760000	48520000	chr2:47760000-48520000	GSE84660	Hi-C
chr2	48520000	50480000	chr2:48520000-50480000	GSE84660	Hi-C
chr2	50480000	53760000	chr2:50480000-53760000	GSE84660	Hi-C
chr2	53800000	54520000	chr2:53800000-54520000	GSE84660	Hi-C
chr2	54520000	54720000	chr2:54520000-54720000	GSE84660	Hi-C
chr2	54720000	55520000	chr2:54720000-55520000	GSE84660	Hi-C
chr2	55680000	56040000	chr2:55680000-56040000	GSE84660	Hi-C
chr2	56120000	57560000	chr2:56120000-57560000	GSE84660	Hi-C
chr2	57600000	58480000	chr2:57600000-58480000	GSE84660	Hi-C
chr2	58560000	60680000	chr2:58560000-60680000	GSE84660	Hi-C
chr2	60720000	61040000	chr2:60720000-61040000	GSE84660	Hi-C
chr2	61120000	61520000	chr2:61120000-61520000	GSE84660	Hi-C
chr2	61920000	62400000	chr2:61920000-62400000	GSE84660	Hi-C
chr2	62440000	62800000	chr2:62440000-62800000	GSE84660	Hi-C
chr2	62800000	63600000	chr2:62800000-63600000	GSE84660	Hi-C
chr2	63600000	64000000	chr2:63600000-64000000	GSE84660	Hi-C
chr2	64000000	64320000	chr2:64000000-64320000	GSE84660	Hi-C
chr2	64320000	64520000	chr2:64320000-64520000	GSE84660	Hi-C
chr2	64600000	64920000	chr2:64600000-64920000	GSE84660	Hi-C
chr2	65240000	65560000	chr2:65240000-65560000	GSE84660	Hi-C
chr2	65600000	68080000	chr2:65600000-68080000	GSE84660	Hi-C
chr2	68120000	68320000	chr2:68120000-68320000	GSE84660	Hi-C
chr2	68440000	68960000	chr2:68440000-68960000	GSE84660	Hi-C
chr2	69000000	69320000	chr2:69000000-69320000	GSE84660	Hi-C
chr2	69400000	69880000	chr2:69400000-69880000	GSE84660	Hi-C
chr2	69880000	70280000	chr2:69880000-70280000	GSE84660	Hi-C
chr2	70280000	70640000	chr2:70280000-70640000	GSE84660	Hi-C
chr2	71000000	73200000	chr2:71000000-73200000	GSE84660	Hi-C
chr2	73200000	74600000	chr2:73200000-74600000	GSE84660	Hi-C
chr2	74640000	75720000	chr2:74640000-75720000	GSE84660	Hi-C
chr2	75720000	76640000	chr2:75720000-76640000	GSE84660	Hi-C
chr2	76800000	79920000	chr2:76800000-79920000	GSE84660	Hi-C
chr2	79960000	84440000	chr2:79960000-84440000	GSE84660	Hi-C
chr2	84440000	85360000	chr2:84440000-85360000	GSE84660	Hi-C
chr2	85360000	85600000	chr2:85360000-85600000	GSE84660	Hi-C
chr2	85640000	86080000	chr2:85640000-86080000	GSE84660	Hi-C
chr2	86200000	86920000	chr2:86200000-86920000	GSE84660	Hi-C
chr2	88000000	95760000	chr2:88000000-95760000	GSE84660	Hi-C
chr2	95960000	96840000	chr2:95960000-96840000	GSE84660	Hi-C
chr2	97520000	98400000	chr2:97520000-98400000	GSE84660	Hi-C
chr2	98400000	99520000	chr2:98400000-99520000	GSE84660	Hi-C
chr2	99520000	100560000	chr2:99520000-100560000	GSE84660	Hi-C
chr2	100560000	101000000	chr2:100560000-101000000	GSE84660	Hi-C
chr2	101000000	101240000	chr2:101000000-101240000	GSE84660	Hi-C
chr2	101240000	101880000	chr2:101240000-101880000	GSE84660	Hi-C
chr2	102000000	102760000	chr2:102000000-102760000	GSE84660	Hi-C
chr2	102840000	105000000	chr2:102840000-105000000	GSE84660	Hi-C
chr2	105040000	106080000	chr2:105040000-106080000	GSE84660	Hi-C
chr2	106600000	108720000	chr2:106600000-108720000	GSE84660	Hi-C
chr2	108800000	109800000	chr2:108800000-109800000	GSE84660	Hi-C
chr2	110080000	111480000	chr2:110080000-111480000	GSE84660	Hi-C
chr2	111480000	111760000	chr2:111480000-111760000	GSE84660	Hi-C
chr2	111800000	112360000	chr2:111800000-112360000	GSE84660	Hi-C
chr2	112600000	113440000	chr2:112600000-113440000	GSE84660	Hi-C
chr2	113520000	117800000	chr2:113520000-117800000	GSE84660	Hi-C
chr2	117800000	118880000	chr2:117800000-118880000	GSE84660	Hi-C
chr2	118880000	119280000	chr2:118880000-119280000	GSE84660	Hi-C
chr2	119640000	120200000	chr2:119640000-120200000	GSE84660	Hi-C
chr2	120200000	120680000	chr2:120200000-120680000	GSE84660	Hi-C
chr2	120680000	121080000	chr2:120680000-121080000	GSE84660	Hi-C
chr2	121080000	121360000	chr2:121080000-121360000	GSE84660	Hi-C
chr2	121360000	121760000	chr2:121360000-121760000	GSE84660	Hi-C
chr2	121760000	124000000	chr2:121760000-124000000	GSE84660	Hi-C
chr2	124000000	127000000	chr2:124000000-127000000	GSE84660	Hi-C
chr2	127080000	127520000	chr2:127080000-127520000	GSE84660	Hi-C
chr2	128240000	130440000	chr2:128240000-130440000	GSE84660	Hi-C
chr2	130720000	131160000	chr2:130720000-131160000	GSE84660	Hi-C
chr2	131840000	133200000	chr2:131840000-133200000	GSE84660	Hi-C
chr2	133200000	133880000	chr2:133200000-133880000	GSE84660	Hi-C
chr2	134120000	134920000	chr2:134120000-134920000	GSE84660	Hi-C
chr2	134920000	135800000	chr2:134920000-135800000	GSE84660	Hi-C
chr2	135840000	136400000	chr2:135840000-136400000	GSE84660	Hi-C
chr2	136400000	137840000	chr2:136400000-137840000	GSE84660	Hi-C
chr2	137840000	138840000	chr2:137840000-138840000	GSE84660	Hi-C
chr2	138840000	143040000	chr2:138840000-143040000	GSE84660	Hi-C
chr2	143280000	146680000	chr2:143280000-146680000	GSE84660	Hi-C
chr2	146680000	147920000	chr2:146680000-147920000	GSE84660	Hi-C
chr2	147920000	149000000	chr2:147920000-149000000	GSE84660	Hi-C
chr2	149000000	149560000	chr2:149000000-149560000	GSE84660	Hi-C
chr2	149600000	150480000	chr2:149600000-150480000	GSE84660	Hi-C
chr2	150480000	151440000	chr2:150480000-151440000	GSE84660	Hi-C
chr2	151440000	152040000	chr2:151440000-152040000	GSE84660	Hi-C
chr2	152040000	152720000	chr2:152040000-152720000	GSE84660	Hi-C
chr2	152720000	153560000	chr2:152720000-153560000	GSE84660	Hi-C
chr2	153560000	155320000	chr2:153560000-155320000	GSE84660	Hi-C
chr2	155320000	157360000	chr2:155320000-157360000	GSE84660	Hi-C
chr2	157400000	158880000	chr2:157400000-158880000	GSE84660	Hi-C
chr2	158880000	159200000	chr2:158880000-159200000	GSE84660	Hi-C
chr2	159200000	160000000	chr2:159200000-160000000	GSE84660	Hi-C
chr2	160040000	161160000	chr2:160040000-161160000	GSE84660	Hi-C
chr2	161240000	162320000	chr2:161240000-162320000	GSE84660	Hi-C
chr2	162320000	162840000	chr2:162320000-162840000	GSE84660	Hi-C
chr2	162880000	164600000	chr2:162880000-164600000	GSE84660	Hi-C
chr2	164680000	164960000	chr2:164680000-164960000	GSE84660	Hi-C
chr2	165000000	165960000	chr2:165000000-165960000	GSE84660	Hi-C
chr2	166160000	166480000	chr2:166160000-166480000	GSE84660	Hi-C
chr2	166480000	168120000	chr2:166480000-168120000	GSE84660	Hi-C
chr2	168120000	168920000	chr2:168120000-168920000	GSE84660	Hi-C
chr2	168920000	169400000	chr2:168920000-169400000	GSE84660	Hi-C
chr2	169440000	170920000	chr2:169440000-170920000	GSE84660	Hi-C
chr2	170920000	171440000	chr2:170920000-171440000	GSE84660	Hi-C
chr2	171520000	172160000	chr2:171520000-172160000	GSE84660	Hi-C
chr2	172160000	172760000	chr2:172160000-172760000	GSE84660	Hi-C
chr2	172760000	173280000	chr2:172760000-173280000	GSE84660	Hi-C
chr2	173400000	174440000	chr2:173400000-174440000	GSE84660	Hi-C
chr2	174440000	176120000	chr2:174440000-176120000	GSE84660	Hi-C
chr2	176120000	177160000	chr2:176120000-177160000	GSE84660	Hi-C
chr2	177160000	177920000	chr2:177160000-177920000	GSE84660	Hi-C
chr2	178080000	178480000	chr2:178080000-178480000	GSE84660	Hi-C
chr2	178720000	179000000	chr2:178720000-179000000	GSE84660	Hi-C
chr2	179200000	179800000	chr2:179200000-179800000	GSE84660	Hi-C
chr2	180080000	181080000	chr2:180080000-181080000	GSE84660	Hi-C
chr2	181080000	181720000	chr2:181080000-181720000	GSE84660	Hi-C
chr2	181720000	182160000	chr2:181720000-182160000	GSE84660	Hi-C
chr2	182160000	182720000	chr2:182160000-182720000	GSE84660	Hi-C
chr2	182720000	183040000	chr2:182720000-183040000	GSE84660	Hi-C
chr2	183160000	185280000	chr2:183160000-185280000	GSE84660	Hi-C
chr2	185760000	186680000	chr2:185760000-186680000	GSE84660	Hi-C
chr2	186760000	187480000	chr2:186760000-187480000	GSE84660	Hi-C
chr2	187480000	188520000	chr2:187480000-188520000	GSE84660	Hi-C
chr2	188520000	189080000	chr2:188520000-189080000	GSE84660	Hi-C
chr2	189080000	189440000	chr2:189080000-189440000	GSE84660	Hi-C
chr2	189720000	190320000	chr2:189720000-190320000	GSE84660	Hi-C
chr2	190320000	191000000	chr2:190320000-191000000	GSE84660	Hi-C
chr2	191040000	191520000	chr2:191040000-191520000	GSE84660	Hi-C
chr2	191560000	191720000	chr2:191560000-191720000	GSE84660	Hi-C
