chrom	start	end	feature_id	study_id	protocol
chr1	219840000	222480000	chr1:219840000-222480000	GSE58752	Hi-C
chr1	222480000	223560000	chr1:222480000-223560000	GSE58752	Hi-C
chr1	223600000	224440000	chr1:223600000-224440000	GSE58752	Hi-C
chr1	224440000	225280000	chr1:224440000-225280000	GSE58752	Hi-C
chr1	225280000	226120000	chr1:225280000-226120000	GSE58752	Hi-C
chr1	226120000	227000000	chr1:226120000-227000000	GSE58752	Hi-C
chr1	227000000	227520000	chr1:227000000-227520000	GSE58752	Hi-C
chr1	227520000	227960000	chr1:227520000-227960000	GSE58752	Hi-C
chr1	228000000	228560000	chr1:228000000-228560000	GSE58752	Hi-C
chr1	228640000	230360000	chr1:228640000-230360000	GSE58752	Hi-C
chr1	230360000	231240000	chr1:230360000-231240000	GSE58752	Hi-C
chr1	231240000	231680000	chr1:231240000-231680000	GSE58752	Hi-C
chr1	231680000	233400000	chr1:231680000-233400000	GSE58752	Hi-C
chr1	233400000	234080000	chr1:233400000-234080000	GSE58752	Hi-C
chr1	234080000	236000000	chr1:234080000-236000000	GSE58752	Hi-C
chr1	236000000	236320000	chr1:236000000-236320000	GSE58752	Hi-C
chr1	236320000	236960000	chr1:236320000-236960000	GSE58752	Hi-C
chr1	236960000	239040000	chr1:236960000-239040000	GSE58752	Hi-C
chr1	239040000	240520000	chr1:239040000-240520000	GSE58752	Hi-C
chr1	240520000	241360000	chr1:240520000-241360000	GSE58752	Hi-C
chr1	241360000	242960000	chr1:241360000-242960000	GSE58752	Hi-C
chr1	242960000	244520000	chr1:242960000-244520000	GSE58752	Hi-C
chr1	244560000	246800000	chr1:244560000-246800000	GSE58752	Hi-C
chr1	246800000	248956422	chr1:246800000-248956422	GSE58752	Hi-C
chr2	0	1600000	chr2:0-1600000	GSE58752	Hi-C
chr2	1600000	3760000	chr2:1600000-3760000	GSE58752	Hi-C
chr2	3760000	6760000	chr2:3760000-6760000	GSE58752	Hi-C
chr2	6760000	9120000	chr2:6760000-9120000	GSE58752	Hi-C
chr2	9120000	10720000	chr2:9120000-10720000	GSE58752	Hi-C
chr2	10720000	11480000	chr2:10720000-11480000	GSE58752	Hi-C
chr2	11480000	13080000	chr2:11480000-13080000	GSE58752	Hi-C
chr2	13080000	18280000	chr2:13080000-18280000	GSE58752	Hi-C
chr2	18280000	20200000	chr2:18280000-20200000	GSE58752	Hi-C
chr2	20200000	20600000	chr2:20200000-20600000	GSE58752	Hi-C
chr2	20600000	23120000	chr2:20600000-23120000	GSE58752	Hi-C
chr2	23120000	25160000	chr2:23120000-25160000	GSE58752	Hi-C
chr2	25160000	26800000	chr2:25160000-26800000	GSE58752	Hi-C
chr2	26800000	27680000	chr2:26800000-27680000	GSE58752	Hi-C
chr2	27680000	28480000	chr2:27680000-28480000	GSE58752	Hi-C
chr2	28480000	29280000	chr2:28480000-29280000	GSE58752	Hi-C
chr2	29280000	29880000	chr2:29280000-29880000	GSE58752	Hi-C
chr2	29880000	31480000	chr2:29880000-31480000	GSE58752	Hi-C
chr2	31480000	32600000	chr2:31480000-32600000	GSE58752	Hi-C
chr2	32600000	33680000	chr2:32600000-33680000	GSE58752	Hi-C
chr2	33680000	35240000	chr2:33680000-35240000	GSE58752	Hi-C
chr2	35320000	35760000	chr2:35320000-35760000	GSE58752	Hi-C
chr2	35760000	36840000	chr2:35760000-36840000	GSE58752	Hi-C
chr2	36920000	37960000	chr2:36920000-37960000	GSE58752	Hi-C
chr2	37960000	38840000	chr2:37960000-38840000	GSE58752	Hi-C
chr2	38840000	41840000	chr2:38840000-41840000	GSE58752	Hi-C
chr2	41840000	43640000	chr2:41840000-43640000	GSE58752	Hi-C
chr2	43640000	45600000	chr2:43640000-45600000	GSE58752	Hi-C
chr2	45600000	46960000	chr2:45600000-46960000	GSE58752	Hi-C
chr2	46960000	47320000	chr2:46960000-47320000	GSE58752	Hi-C
chr2	47320000	48600000	chr2:47320000-48600000	GSE58752	Hi-C
chr2	48600000	53560000	chr2:48600000-53560000	GSE58752	Hi-C
chr2	53560000	55760000	chr2:53560000-55760000	GSE58752	Hi-C
chr2	55760000	60680000	chr2:55760000-60680000	GSE58752	Hi-C
chr2	60680000	63480000	chr2:60680000-63480000	GSE58752	Hi-C
chr2	63480000	65600000	chr2:63480000-65600000	GSE58752	Hi-C
chr2	65600000	67960000	chr2:65600000-67960000	GSE58752	Hi-C
chr2	67960000	69360000	chr2:67960000-69360000	GSE58752	Hi-C
chr2	69360000	70360000	chr2:69360000-70360000	GSE58752	Hi-C
chr2	70360000	71040000	chr2:70360000-71040000	GSE58752	Hi-C
chr2	71080000	72640000	chr2:71080000-72640000	GSE58752	Hi-C
chr2	72640000	74680000	chr2:72640000-74680000	GSE58752	Hi-C
chr2	74680000	75720000	chr2:74680000-75720000	GSE58752	Hi-C
chr2	75720000	82400000	chr2:75720000-82400000	GSE58752	Hi-C
chr2	82400000	84400000	chr2:82400000-84400000	GSE58752	Hi-C
chr2	84400000	85200000	chr2:84400000-85200000	GSE58752	Hi-C
chr2	85200000	86960000	chr2:85200000-86960000	GSE58752	Hi-C
chr2	87280000	89720000	chr2:87280000-89720000	GSE58752	Hi-C
chr2	89760000	90120000	chr2:89760000-90120000	GSE58752	Hi-C
chr2	90160000	97240000	chr2:90160000-97240000	GSE58752	Hi-C
chr2	97280000	99320000	chr2:97280000-99320000	GSE58752	Hi-C
chr2	99320000	99520000	chr2:99320000-99520000	GSE58752	Hi-C
chr2	99520000	100320000	chr2:99520000-100320000	GSE58752	Hi-C
chr2	100320000	102840000	chr2:100320000-102840000	GSE58752	Hi-C
chr2	102840000	105000000	chr2:102840000-105000000	GSE58752	Hi-C
chr2	105000000	106400000	chr2:105000000-106400000	GSE58752	Hi-C
chr2	106400000	107840000	chr2:106400000-107840000	GSE58752	Hi-C
chr2	107840000	108400000	chr2:107840000-108400000	GSE58752	Hi-C
chr2	108400000	108720000	chr2:108400000-108720000	GSE58752	Hi-C
chr2	108720000	109800000	chr2:108720000-109800000	GSE58752	Hi-C
chr2	110080000	110280000	chr2:110080000-110280000	GSE58752	Hi-C
chr2	110560000	117680000	chr2:110560000-117680000	GSE58752	Hi-C
chr2	117680000	119080000	chr2:117680000-119080000	GSE58752	Hi-C
chr2	119080000	120400000	chr2:119080000-120400000	GSE58752	Hi-C
chr2	120440000	126920000	chr2:120440000-126920000	GSE58752	Hi-C
chr2	126920000	130040000	chr2:126920000-130040000	GSE58752	Hi-C
chr2	130040000	130400000	chr2:130040000-130400000	GSE58752	Hi-C
chr2	130640000	133880000	chr2:130640000-133880000	GSE58752	Hi-C
chr2	133880000	136440000	chr2:133880000-136440000	GSE58752	Hi-C
chr2	136440000	138880000	chr2:136440000-138880000	GSE58752	Hi-C
chr2	138880000	141200000	chr2:138880000-141200000	GSE58752	Hi-C
chr2	141200000	142640000	chr2:141200000-142640000	GSE58752	Hi-C
chr2	142640000	145760000	chr2:142640000-145760000	GSE58752	Hi-C
chr2	145760000	147840000	chr2:145760000-147840000	GSE58752	Hi-C
chr2	147840000	149040000	chr2:147840000-149040000	GSE58752	Hi-C
chr2	149040000	151440000	chr2:149040000-151440000	GSE58752	Hi-C
chr2	151440000	152760000	chr2:151440000-152760000	GSE58752	Hi-C
chr2	152760000	157200000	chr2:152760000-157200000	GSE58752	Hi-C
chr2	157200000	158800000	chr2:157200000-158800000	GSE58752	Hi-C
chr2	158800000	160000000	chr2:158800000-160000000	GSE58752	Hi-C
chr2	160000000	161240000	chr2:160000000-161240000	GSE58752	Hi-C
chr2	161240000	162400000	chr2:161240000-162400000	GSE58752	Hi-C
chr2	162400000	164320000	chr2:162400000-164320000	GSE58752	Hi-C
chr2	164440000	165960000	chr2:164440000-165960000	GSE58752	Hi-C
chr2	165960000	167840000	chr2:165960000-167840000	GSE58752	Hi-C
chr2	167840000	169360000	chr2:167840000-169360000	GSE58752	Hi-C
chr2	169360000	170840000	chr2:169360000-170840000	GSE58752	Hi-C
chr2	170840000	171480000	chr2:170840000-171480000	GSE58752	Hi-C
chr2	171520000	172160000	chr2:171520000-172160000	GSE58752	Hi-C
chr2	172160000	172640000	chr2:172160000-172640000	GSE58752	Hi-C
chr2	172640000	174440000	chr2:172640000-174440000	GSE58752	Hi-C
chr2	174440000	175200000	chr2:174440000-175200000	GSE58752	Hi-C
chr2	175200000	177120000	chr2:175200000-177120000	GSE58752	Hi-C
chr2	177120000	177960000	chr2:177120000-177960000	GSE58752	Hi-C
chr2	178000000	179400000	chr2:178000000-179400000	GSE58752	Hi-C
chr2	179400000	182200000	chr2:179400000-182200000	GSE58752	Hi-C
chr2	182200000	183200000	chr2:182200000-183200000	GSE58752	Hi-C
chr2	183200000	185520000	chr2:183200000-185520000	GSE58752	Hi-C
chr2	185520000	186320000	chr2:185520000-186320000	GSE58752	Hi-C
chr2	186320000	189040000	chr2:186320000-189040000	GSE58752	Hi-C
chr2	189040000	191040000	chr2:189040000-191040000	GSE58752	Hi-C
chr2	191040000	191760000	chr2:191040000-191760000	GSE58752	Hi-C
chr2	191760000	192200000	chr2:191760000-192200000	GSE58752	Hi-C
chr2	192200000	195320000	chr2:192200000-195320000	GSE58752	Hi-C
chr2	195320000	196040000	chr2:195320000-196040000	GSE58752	Hi-C
chr2	196040000	197760000	chr2:196040000-197760000	GSE58752	Hi-C
chr2	197760000	198360000	chr2:197760000-198360000	GSE58752	Hi-C
chr2	198360000	199800000	chr2:198360000-199800000	GSE58752	Hi-C
chr2	199800000	201480000	chr2:199800000-201480000	GSE58752	Hi-C
chr2	201560000	202360000	chr2:201560000-202360000	GSE58752	Hi-C
chr2	202360000	203960000	chr2:202360000-203960000	GSE58752	Hi-C
chr2	203960000	205960000	chr2:203960000-205960000	GSE58752	Hi-C
chr2	205960000	208360000	chr2:205960000-208360000	GSE58752	Hi-C
chr2	208360000	210280000	chr2:208360000-210280000	GSE58752	Hi-C
chr2	210280000	212600000	chr2:210280000-212600000	GSE58752	Hi-C
chr2	212600000	216040000	chr2:212600000-216040000	GSE58752	Hi-C
chr2	216040000	218080000	chr2:216040000-218080000	GSE58752	Hi-C
chr2	218080000	219640000	chr2:218080000-219640000	GSE58752	Hi-C
chr2	219640000	222000000	chr2:219640000-222000000	GSE58752	Hi-C
chr2	222000000	222360000	chr2:222000000-222360000	GSE58752	Hi-C
chr2	222360000	227720000	chr2:222360000-227720000	GSE58752	Hi-C
chr2	227720000	229760000	chr2:227720000-229760000	GSE58752	Hi-C
chr2	229760000	231120000	chr2:229760000-231120000	GSE58752	Hi-C
chr2	231120000	232440000	chr2:231120000-232440000	GSE58752	Hi-C
chr2	232440000	234520000	chr2:232440000-234520000	GSE58752	Hi-C
chr2	234520000	235280000	chr2:234520000-235280000	GSE58752	Hi-C
chr2	235280000	236200000	chr2:235280000-236200000	GSE58752	Hi-C
chr2	236240000	237080000	chr2:236240000-237080000	GSE58752	Hi-C
chr2	237080000	238680000	chr2:237080000-238680000	GSE58752	Hi-C
chr2	238680000	240920000	chr2:238680000-240920000	GSE58752	Hi-C
chr2	240920000	242193529	chr2:240920000-242193529	GSE58752	Hi-C
chr3	0	3040000	chr3:0-3040000	GSE58752	Hi-C
chr3	3040000	4080000	chr3:3040000-4080000	GSE58752	Hi-C
chr3	4120000	5320000	chr3:4120000-5320000	GSE58752	Hi-C
chr3	5320000	6760000	chr3:5320000-6760000	GSE58752	Hi-C
chr3	6760000	7200000	chr3:6760000-7200000	GSE58752	Hi-C
chr3	7200000	8720000	chr3:7200000-8720000	GSE58752	Hi-C
chr3	8720000	10360000	chr3:8720000-10360000	GSE58752	Hi-C
chr3	10360000	11880000	chr3:10360000-11880000	GSE58752	Hi-C
chr3	11880000	12800000	chr3:11880000-12800000	GSE58752	Hi-C
chr3	12800000	19200000	chr3:12800000-19200000	GSE58752	Hi-C
chr3	19200000	20360000	chr3:19200000-20360000	GSE58752	Hi-C
chr3	20360000	22040000	chr3:20360000-22040000	GSE58752	Hi-C
chr3	22040000	24280000	chr3:22040000-24280000	GSE58752	Hi-C
chr3	24280000	27120000	chr3:24280000-27120000	GSE58752	Hi-C
chr3	27120000	28360000	chr3:27120000-28360000	GSE58752	Hi-C
chr3	28360000	30040000	chr3:28360000-30040000	GSE58752	Hi-C
chr3	30040000	30800000	chr3:30040000-30800000	GSE58752	Hi-C
chr3	30800000	32080000	chr3:30800000-32080000	GSE58752	Hi-C
chr3	32080000	36720000	chr3:32080000-36720000	GSE58752	Hi-C
chr3	36720000	38600000	chr3:36720000-38600000	GSE58752	Hi-C
chr3	38600000	39440000	chr3:38600000-39440000	GSE58752	Hi-C
chr3	39440000	42520000	chr3:39440000-42520000	GSE58752	Hi-C
chr3	42520000	44280000	chr3:42520000-44280000	GSE58752	Hi-C
chr3	44280000	44920000	chr3:44280000-44920000	GSE58752	Hi-C
chr3	44920000	46720000	chr3:44920000-46720000	GSE58752	Hi-C
chr3	46720000	48160000	chr3:46720000-48160000	GSE58752	Hi-C
chr3	48160000	49480000	chr3:48160000-49480000	GSE58752	Hi-C
chr3	49480000	51360000	chr3:49480000-51360000	GSE58752	Hi-C
chr3	51360000	51920000	chr3:51360000-51920000	GSE58752	Hi-C
chr3	51920000	53040000	chr3:51920000-53040000	GSE58752	Hi-C
chr3	53040000	56520000	chr3:53040000-56520000	GSE58752	Hi-C
chr3	56520000	57000000	chr3:56520000-57000000	GSE58752	Hi-C
chr3	57000000	58240000	chr3:57000000-58240000	GSE58752	Hi-C
chr3	58240000	58600000	chr3:58240000-58600000	GSE58752	Hi-C
chr3	58600000	61440000	chr3:58600000-61440000	GSE58752	Hi-C
chr3	61440000	62360000	chr3:61440000-62360000	GSE58752	Hi-C
chr3	62360000	65680000	chr3:62360000-65680000	GSE58752	Hi-C
chr3	65680000	68960000	chr3:65680000-68960000	GSE58752	Hi-C
chr3	68960000	71680000	chr3:68960000-71680000	GSE58752	Hi-C
chr3	71680000	73120000	chr3:71680000-73120000	GSE58752	Hi-C
chr3	73120000	74720000	chr3:73120000-74720000	GSE58752	Hi-C
chr3	74720000	75440000	chr3:74720000-75440000	GSE58752	Hi-C
chr3	75440000	78040000	chr3:75440000-78040000	GSE58752	Hi-C
chr3	78040000	79560000	chr3:78040000-79560000	GSE58752	Hi-C
chr3	79560000	84480000	chr3:79560000-84480000	GSE58752	Hi-C
chr3	84480000	84760000	chr3:84480000-84760000	GSE58752	Hi-C
chr3	84760000	86280000	chr3:84760000-86280000	GSE58752	Hi-C
chr3	86280000	86440000	chr3:86280000-86440000	GSE58752	Hi-C
chr3	86440000	88480000	chr3:86440000-88480000	GSE58752	Hi-C
chr3	88480000	89640000	chr3:88480000-89640000	GSE58752	Hi-C
chr3	89640000	90680000	chr3:89640000-90680000	GSE58752	Hi-C
chr3	90760000	91560000	chr3:90760000-91560000	GSE58752	Hi-C
chr3	93360000	96920000	chr3:93360000-96920000	GSE58752	Hi-C
chr3	96920000	99280000	chr3:96920000-99280000	GSE58752	Hi-C
chr3	99280000	99680000	chr3:99280000-99680000	GSE58752	Hi-C
chr3	99680000	101680000	chr3:99680000-101680000	GSE58752	Hi-C
chr3	101680000	102280000	chr3:101680000-102280000	GSE58752	Hi-C
chr3	102280000	104040000	chr3:102280000-104040000	GSE58752	Hi-C
chr3	104040000	107200000	chr3:104040000-107200000	GSE58752	Hi-C
chr3	107200000	109080000	chr3:107200000-109080000	GSE58752	Hi-C
chr3	109080000	111520000	chr3:109080000-111520000	GSE58752	Hi-C
chr3	111520000	112560000	chr3:111520000-112560000	GSE58752	Hi-C
chr3	112560000	113400000	chr3:112560000-113400000	GSE58752	Hi-C
chr3	113400000	115200000	chr3:113400000-115200000	GSE58752	Hi-C
chr3	115240000	115960000	chr3:115240000-115960000	GSE58752	Hi-C
chr3	115960000	118720000	chr3:115960000-118720000	GSE58752	Hi-C
chr3	118720000	120960000	chr3:118720000-120960000	GSE58752	Hi-C
chr3	120960000	121360000	chr3:120960000-121360000	GSE58752	Hi-C
chr3	121360000	123320000	chr3:121360000-123320000	GSE58752	Hi-C
chr3	123320000	124680000	chr3:123320000-124680000	GSE58752	Hi-C
chr3	124680000	125720000	chr3:124680000-125720000	GSE58752	Hi-C
chr3	125720000	127520000	chr3:125720000-127520000	GSE58752	Hi-C
chr3	127520000	128600000	chr3:127520000-128600000	GSE58752	Hi-C
chr3	128600000	130040000	chr3:128600000-130040000	GSE58752	Hi-C
chr3	130040000	132120000	chr3:130040000-132120000	GSE58752	Hi-C
chr3	132120000	134600000	chr3:132120000-134600000	GSE58752	Hi-C
chr3	134600000	137080000	chr3:134600000-137080000	GSE58752	Hi-C
chr3	137080000	138080000	chr3:137080000-138080000	GSE58752	Hi-C
chr3	138080000	140920000	chr3:138080000-140920000	GSE58752	Hi-C
chr3	140920000	142360000	chr3:140920000-142360000	GSE58752	Hi-C
chr3	142360000	143760000	chr3:142360000-143760000	GSE58752	Hi-C
chr3	143760000	146640000	chr3:143760000-146640000	GSE58752	Hi-C
chr3	146640000	148800000	chr3:146640000-148800000	GSE58752	Hi-C
chr3	148800000	152560000	chr3:148800000-152560000	GSE58752	Hi-C
chr3	152560000	154000000	chr3:152560000-154000000	GSE58752	Hi-C
chr3	154000000	155320000	chr3:154000000-155320000	GSE58752	Hi-C
chr3	155320000	155760000	chr3:155320000-155760000	GSE58752	Hi-C
chr3	155760000	157360000	chr3:155760000-157360000	GSE58752	Hi-C
chr3	157360000	158600000	chr3:157360000-158600000	GSE58752	Hi-C
chr3	158600000	161480000	chr3:158600000-161480000	GSE58752	Hi-C
chr3	161480000	167280000	chr3:161480000-167280000	GSE58752	Hi-C
chr3	167280000	169680000	chr3:167280000-169680000	GSE58752	Hi-C
chr3	169680000	170760000	chr3:169680000-170760000	GSE58752	Hi-C
chr3	170760000	171600000	chr3:170760000-171600000	GSE58752	Hi-C
chr3	171600000	172840000	chr3:171600000-172840000	GSE58752	Hi-C
chr3	172840000	176800000	chr3:172840000-176800000	GSE58752	Hi-C
chr3	176800000	178520000	chr3:176800000-178520000	GSE58752	Hi-C
chr3	178520000	178960000	chr3:178520000-178960000	GSE58752	Hi-C
chr3	178960000	179640000	chr3:178960000-179640000	GSE58752	Hi-C
chr3	179640000	181400000	chr3:179640000-181400000	GSE58752	Hi-C
chr3	181400000	182640000	chr3:181400000-182640000	GSE58752	Hi-C
chr3	182640000	184800000	chr3:182640000-184800000	GSE58752	Hi-C
chr3	184800000	189240000	chr3:184800000-189240000	GSE58752	Hi-C
chr3	189240000	189920000	chr3:189240000-189920000	GSE58752	Hi-C
chr3	189920000	192080000	chr3:189920000-192080000	GSE58752	Hi-C
chr3	192080000	193600000	chr3:192080000-193600000	GSE58752	Hi-C
chr3	193600000	194360000	chr3:193600000-194360000	GSE58752	Hi-C
chr3	194360000	195640000	chr3:194360000-195640000	GSE58752	Hi-C
chr3	195640000	198295559	chr3:195640000-198295559	GSE58752	Hi-C
chr4	0	3560000	chr4:0-3560000	GSE58752	Hi-C
chr4	3560000	6120000	chr4:3560000-6120000	GSE58752	Hi-C
chr4	6120000	7200000	chr4:6120000-7200000	GSE58752	Hi-C
chr4	7200000	8040000	chr4:7200000-8040000	GSE58752	Hi-C
chr4	8040000	8960000	chr4:8040000-8960000	GSE58752	Hi-C
chr4	8960000	11800000	chr4:8960000-11800000	GSE58752	Hi-C
