chrom	start	end	feature_id	study_id	protocol
chr1	28680000	30720000	chr1:28680000-30720000	GSE84660	Hi-C
chr1	30720000	30920000	chr1:30720000-30920000	GSE84660	Hi-C
chr1	30960000	31800000	chr1:30960000-31800000	GSE84660	Hi-C
chr1	31840000	32880000	chr1:31840000-32880000	GSE84660	Hi-C
chr1	32880000	33080000	chr1:32880000-33080000	GSE84660	Hi-C
chr1	33080000	34840000	chr1:33080000-34840000	GSE84660	Hi-C
chr1	35200000	36080000	chr1:35200000-36080000	GSE84660	Hi-C
chr1	36080000	37440000	chr1:36080000-37440000	GSE84660	Hi-C
chr1	37560000	38840000	chr1:37560000-38840000	GSE84660	Hi-C
chr1	39080000	39760000	chr1:39080000-39760000	GSE84660	Hi-C
chr1	40040000	40440000	chr1:40040000-40440000	GSE84660	Hi-C
chr1	40560000	42120000	chr1:40560000-42120000	GSE84660	Hi-C
chr1	42160000	43200000	chr1:42160000-43200000	GSE84660	Hi-C
chr1	43200000	43480000	chr1:43200000-43480000	GSE84660	Hi-C
chr1	43720000	44040000	chr1:43720000-44040000	GSE84660	Hi-C
chr1	44040000	44720000	chr1:44040000-44720000	GSE84660	Hi-C
chr1	44720000	46000000	chr1:44720000-46000000	GSE84660	Hi-C
chr1	46000000	46400000	chr1:46000000-46400000	GSE84660	Hi-C
chr1	46400000	47160000	chr1:46400000-47160000	GSE84660	Hi-C
chr1	47400000	47720000	chr1:47400000-47720000	GSE84660	Hi-C
chr1	47720000	48080000	chr1:47720000-48080000	GSE84660	Hi-C
chr1	48080000	50360000	chr1:48080000-50360000	GSE84660	Hi-C
chr1	50360000	51200000	chr1:50360000-51200000	GSE84660	Hi-C
chr1	51320000	52000000	chr1:51320000-52000000	GSE84660	Hi-C
chr1	52040000	52360000	chr1:52040000-52360000	GSE84660	Hi-C
chr1	52360000	53240000	chr1:52360000-53240000	GSE84660	Hi-C
chr1	53400000	53840000	chr1:53400000-53840000	GSE84660	Hi-C
chr1	53840000	55040000	chr1:53840000-55040000	GSE84660	Hi-C
chr1	55040000	56800000	chr1:55040000-56800000	GSE84660	Hi-C
chr1	56800000	58480000	chr1:56800000-58480000	GSE84660	Hi-C
chr1	58480000	59920000	chr1:58480000-59920000	GSE84660	Hi-C
chr1	59960000	60840000	chr1:59960000-60840000	GSE84660	Hi-C
chr1	61000000	62080000	chr1:61000000-62080000	GSE84660	Hi-C
chr1	62160000	62440000	chr1:62160000-62440000	GSE84660	Hi-C
chr1	62440000	62800000	chr1:62440000-62800000	GSE84660	Hi-C
chr1	62800000	63320000	chr1:62800000-63320000	GSE84660	Hi-C
chr1	63520000	64240000	chr1:63520000-64240000	GSE84660	Hi-C
chr1	64240000	65040000	chr1:64240000-65040000	GSE84660	Hi-C
chr1	65200000	65720000	chr1:65200000-65720000	GSE84660	Hi-C
chr1	65760000	66200000	chr1:65760000-66200000	GSE84660	Hi-C
chr1	66240000	66720000	chr1:66240000-66720000	GSE84660	Hi-C
chr1	66920000	67520000	chr1:66920000-67520000	GSE84660	Hi-C
chr1	67520000	67840000	chr1:67520000-67840000	GSE84660	Hi-C
chr1	67840000	70520000	chr1:67840000-70520000	GSE84660	Hi-C
chr1	70520000	71080000	chr1:70520000-71080000	GSE84660	Hi-C
chr1	71080000	74720000	chr1:71080000-74720000	GSE84660	Hi-C
chr1	74720000	75240000	chr1:74720000-75240000	GSE84660	Hi-C
chr1	75240000	76800000	chr1:75240000-76800000	GSE84660	Hi-C
chr1	76880000	78120000	chr1:76880000-78120000	GSE84660	Hi-C
chr1	78120000	78680000	chr1:78120000-78680000	GSE84660	Hi-C
chr1	78680000	80200000	chr1:78680000-80200000	GSE84660	Hi-C
chr1	80200000	81800000	chr1:80200000-81800000	GSE84660	Hi-C
chr1	81960000	83880000	chr1:81960000-83880000	GSE84660	Hi-C
chr1	83880000	84440000	chr1:83880000-84440000	GSE84660	Hi-C
chr1	84440000	84960000	chr1:84440000-84960000	GSE84660	Hi-C
chr1	84960000	85280000	chr1:84960000-85280000	GSE84660	Hi-C
chr1	85280000	85720000	chr1:85280000-85720000	GSE84660	Hi-C
chr1	85720000	86360000	chr1:85720000-86360000	GSE84660	Hi-C
chr1	86360000	86760000	chr1:86360000-86760000	GSE84660	Hi-C
chr1	86800000	87080000	chr1:86800000-87080000	GSE84660	Hi-C
chr1	87080000	88880000	chr1:87080000-88880000	GSE84660	Hi-C
chr1	88920000	89480000	chr1:88920000-89480000	GSE84660	Hi-C
chr1	89480000	90040000	chr1:89480000-90040000	GSE84660	Hi-C
chr1	90040000	91280000	chr1:90040000-91280000	GSE84660	Hi-C
chr1	91480000	92720000	chr1:91480000-92720000	GSE84660	Hi-C
chr1	92840000	93880000	chr1:92840000-93880000	GSE84660	Hi-C
chr1	94000000	94480000	chr1:94000000-94480000	GSE84660	Hi-C
chr1	94480000	94840000	chr1:94480000-94840000	GSE84660	Hi-C
chr1	94840000	95040000	chr1:94840000-95040000	GSE84660	Hi-C
chr1	95120000	96840000	chr1:95120000-96840000	GSE84660	Hi-C
chr1	96840000	98560000	chr1:96840000-98560000	GSE84660	Hi-C
chr1	98720000	99760000	chr1:98720000-99760000	GSE84660	Hi-C
chr1	99760000	100920000	chr1:99760000-100920000	GSE84660	Hi-C
chr1	100920000	101360000	chr1:100920000-101360000	GSE84660	Hi-C
chr1	101360000	103640000	chr1:101360000-103640000	GSE84660	Hi-C
chr1	103760000	105800000	chr1:103760000-105800000	GSE84660	Hi-C
chr1	105960000	107200000	chr1:105960000-107200000	GSE84660	Hi-C
chr1	107200000	107760000	chr1:107200000-107760000	GSE84660	Hi-C
chr1	107760000	108680000	chr1:107760000-108680000	GSE84660	Hi-C
chr1	108680000	110040000	chr1:108680000-110040000	GSE84660	Hi-C
chr1	110040000	110520000	chr1:110040000-110520000	GSE84660	Hi-C
chr1	110520000	111440000	chr1:110520000-111440000	GSE84660	Hi-C
chr1	111440000	111800000	chr1:111440000-111800000	GSE84660	Hi-C
chr1	111800000	112400000	chr1:111800000-112400000	GSE84660	Hi-C
chr1	112400000	112680000	chr1:112400000-112680000	GSE84660	Hi-C
chr1	112680000	113080000	chr1:112680000-113080000	GSE84660	Hi-C
chr1	113080000	113760000	chr1:113080000-113760000	GSE84660	Hi-C
chr1	113800000	114320000	chr1:113800000-114320000	GSE84660	Hi-C
chr1	114560000	115080000	chr1:114560000-115080000	GSE84660	Hi-C
chr1	115120000	115600000	chr1:115120000-115600000	GSE84660	Hi-C
chr1	115600000	116120000	chr1:115600000-116120000	GSE84660	Hi-C
chr1	116120000	116560000	chr1:116120000-116560000	GSE84660	Hi-C
chr1	116560000	117080000	chr1:116560000-117080000	GSE84660	Hi-C
chr1	117080000	117920000	chr1:117080000-117920000	GSE84660	Hi-C
chr1	117920000	120200000	chr1:117920000-120200000	GSE84660	Hi-C
chr1	121400000	121640000	chr1:121400000-121640000	GSE84660	Hi-C
chr1	124920000	125160000	chr1:124920000-125160000	GSE84660	Hi-C
chr1	143520000	146080000	chr1:143520000-146080000	GSE84660	Hi-C
chr1	146440000	148520000	chr1:146440000-148520000	GSE84660	Hi-C
chr1	149800000	150240000	chr1:149800000-150240000	GSE84660	Hi-C
chr1	150240000	151040000	chr1:150240000-151040000	GSE84660	Hi-C
chr1	151040000	151200000	chr1:151040000-151200000	GSE84660	Hi-C
chr1	151280000	151880000	chr1:151280000-151880000	GSE84660	Hi-C
chr1	151880000	152480000	chr1:151880000-152480000	GSE84660	Hi-C
chr1	152480000	153520000	chr1:152480000-153520000	GSE84660	Hi-C
chr1	153800000	154000000	chr1:153800000-154000000	GSE84660	Hi-C
chr1	154480000	155200000	chr1:154480000-155200000	GSE84660	Hi-C
chr1	155200000	155680000	chr1:155200000-155680000	GSE84660	Hi-C
chr1	156120000	156360000	chr1:156120000-156360000	GSE84660	Hi-C
chr1	156680000	156920000	chr1:156680000-156920000	GSE84660	Hi-C
chr1	156920000	157520000	chr1:156920000-157520000	GSE84660	Hi-C
chr1	157520000	160040000	chr1:157520000-160040000	GSE84660	Hi-C
chr1	160080000	160640000	chr1:160080000-160640000	GSE84660	Hi-C
chr1	160640000	161440000	chr1:160640000-161440000	GSE84660	Hi-C
chr1	161440000	162800000	chr1:161440000-162800000	GSE84660	Hi-C
chr1	162800000	163320000	chr1:162800000-163320000	GSE84660	Hi-C
chr1	163360000	165120000	chr1:163360000-165120000	GSE84660	Hi-C
chr1	165120000	165600000	chr1:165120000-165600000	GSE84660	Hi-C
chr1	165600000	165920000	chr1:165600000-165920000	GSE84660	Hi-C
chr1	166040000	166840000	chr1:166040000-166840000	GSE84660	Hi-C
chr1	166840000	168080000	chr1:166840000-168080000	GSE84660	Hi-C
chr1	168080000	169360000	chr1:168080000-169360000	GSE84660	Hi-C
chr1	169400000	169840000	chr1:169400000-169840000	GSE84660	Hi-C
chr1	169880000	171320000	chr1:169880000-171320000	GSE84660	Hi-C
chr1	171600000	172000000	chr1:171600000-172000000	GSE84660	Hi-C
chr1	172000000	172440000	chr1:172000000-172440000	GSE84660	Hi-C
chr1	172440000	172720000	chr1:172440000-172720000	GSE84660	Hi-C
chr1	172720000	173400000	chr1:172720000-173400000	GSE84660	Hi-C
chr1	173400000	174240000	chr1:173400000-174240000	GSE84660	Hi-C
chr1	174240000	174760000	chr1:174240000-174760000	GSE84660	Hi-C
chr1	174760000	175040000	chr1:174760000-175040000	GSE84660	Hi-C
chr1	175040000	176080000	chr1:175040000-176080000	GSE84660	Hi-C
chr1	176240000	176880000	chr1:176240000-176880000	GSE84660	Hi-C
chr1	176880000	177960000	chr1:176880000-177960000	GSE84660	Hi-C
chr1	177960000	178320000	chr1:177960000-178320000	GSE84660	Hi-C
chr1	178320000	179080000	chr1:178320000-179080000	GSE84660	Hi-C
chr1	179080000	179400000	chr1:179080000-179400000	GSE84660	Hi-C
chr1	179400000	179800000	chr1:179400000-179800000	GSE84660	Hi-C
chr1	179840000	180200000	chr1:179840000-180200000	GSE84660	Hi-C
chr1	180200000	180480000	chr1:180200000-180480000	GSE84660	Hi-C
chr1	180480000	181200000	chr1:180480000-181200000	GSE84660	Hi-C
chr1	181200000	182040000	chr1:181200000-182040000	GSE84660	Hi-C
chr1	182080000	182840000	chr1:182080000-182840000	GSE84660	Hi-C
chr1	182840000	183600000	chr1:182840000-183600000	GSE84660	Hi-C
chr1	183640000	184720000	chr1:183640000-184720000	GSE84660	Hi-C
chr1	184760000	185720000	chr1:184760000-185720000	GSE84660	Hi-C
chr1	185720000	186320000	chr1:185720000-186320000	GSE84660	Hi-C
chr1	186400000	187000000	chr1:186400000-187000000	GSE84660	Hi-C
chr1	187000000	192440000	chr1:187000000-192440000	GSE84660	Hi-C
chr1	192440000	193120000	chr1:192440000-193120000	GSE84660	Hi-C
chr1	193120000	194320000	chr1:193120000-194320000	GSE84660	Hi-C
chr1	194440000	196760000	chr1:194440000-196760000	GSE84660	Hi-C
chr1	196800000	197360000	chr1:196800000-197360000	GSE84660	Hi-C
chr1	197400000	197920000	chr1:197400000-197920000	GSE84660	Hi-C
chr1	197920000	198720000	chr1:197920000-198720000	GSE84660	Hi-C
chr1	198720000	199560000	chr1:198720000-199560000	GSE84660	Hi-C
chr1	199640000	200520000	chr1:199640000-200520000	GSE84660	Hi-C
chr1	200520000	201240000	chr1:200520000-201240000	GSE84660	Hi-C
chr1	201400000	202160000	chr1:201400000-202160000	GSE84660	Hi-C
chr1	202160000	203000000	chr1:202160000-203000000	GSE84660	Hi-C
chr1	203040000	203840000	chr1:203040000-203840000	GSE84660	Hi-C
chr1	203840000	204520000	chr1:203840000-204520000	GSE84660	Hi-C
chr1	204560000	205280000	chr1:204560000-205280000	GSE84660	Hi-C
chr1	205760000	206160000	chr1:205760000-206160000	GSE84660	Hi-C
chr1	206400000	207000000	chr1:206400000-207000000	GSE84660	Hi-C
chr1	207000000	207800000	chr1:207000000-207800000	GSE84660	Hi-C
chr1	207800000	209800000	chr1:207800000-209800000	GSE84660	Hi-C
chr1	209800000	210400000	chr1:209800000-210400000	GSE84660	Hi-C
chr1	210400000	211240000	chr1:210400000-211240000	GSE84660	Hi-C
chr1	211680000	212000000	chr1:211680000-212000000	GSE84660	Hi-C
chr1	212040000	212440000	chr1:212040000-212440000	GSE84660	Hi-C
chr1	212440000	214280000	chr1:212440000-214280000	GSE84660	Hi-C
chr1	214360000	214640000	chr1:214360000-214640000	GSE84660	Hi-C
chr1	214640000	215640000	chr1:214640000-215640000	GSE84660	Hi-C
chr1	215640000	218240000	chr1:215640000-218240000	GSE84660	Hi-C
chr1	218240000	219920000	chr1:218240000-219920000	GSE84660	Hi-C
chr1	220080000	220800000	chr1:220080000-220800000	GSE84660	Hi-C
chr1	220800000	222720000	chr1:220800000-222720000	GSE84660	Hi-C
chr1	222720000	223120000	chr1:222720000-223120000	GSE84660	Hi-C
chr1	223120000	223920000	chr1:223120000-223920000	GSE84660	Hi-C
chr1	224120000	224320000	chr1:224120000-224320000	GSE84660	Hi-C
chr1	224480000	225280000	chr1:224480000-225280000	GSE84660	Hi-C
chr1	225440000	226040000	chr1:225440000-226040000	GSE84660	Hi-C
chr1	226400000	228560000	chr1:226400000-228560000	GSE84660	Hi-C
chr1	228640000	229240000	chr1:228640000-229240000	GSE84660	Hi-C
chr1	229240000	229520000	chr1:229240000-229520000	GSE84660	Hi-C
chr1	229560000	230360000	chr1:229560000-230360000	GSE84660	Hi-C
chr1	230640000	231240000	chr1:230640000-231240000	GSE84660	Hi-C
chr1	231320000	231640000	chr1:231320000-231640000	GSE84660	Hi-C
chr1	231640000	232640000	chr1:231640000-232640000	GSE84660	Hi-C
chr1	232640000	233280000	chr1:232640000-233280000	GSE84660	Hi-C
chr1	233280000	234080000	chr1:233280000-234080000	GSE84660	Hi-C
chr1	234120000	234480000	chr1:234120000-234480000	GSE84660	Hi-C
chr1	234480000	236080000	chr1:234480000-236080000	GSE84660	Hi-C
chr1	236080000	236600000	chr1:236080000-236600000	GSE84660	Hi-C
chr1	236600000	236920000	chr1:236600000-236920000	GSE84660	Hi-C
chr1	236920000	237600000	chr1:236920000-237600000	GSE84660	Hi-C
chr1	237600000	240000000	chr1:237600000-240000000	GSE84660	Hi-C
chr1	240600000	241480000	chr1:240600000-241480000	GSE84660	Hi-C
chr1	241520000	241920000	chr1:241520000-241920000	GSE84660	Hi-C
chr1	242000000	243040000	chr1:242000000-243040000	GSE84660	Hi-C
chr1	243320000	244320000	chr1:243320000-244320000	GSE84660	Hi-C
chr1	244560000	246000000	chr1:244560000-246000000	GSE84660	Hi-C
chr1	246000000	246920000	chr1:246000000-246920000	GSE84660	Hi-C
chr1	246920000	248956422	chr1:246920000-248956422	GSE84660	Hi-C
chr2	0	1840000	chr2:0-1840000	GSE84660	Hi-C
chr2	1840000	3680000	chr2:1840000-3680000	GSE84660	Hi-C
chr2	3680000	6840000	chr2:3680000-6840000	GSE84660	Hi-C
chr2	6840000	8840000	chr2:6840000-8840000	GSE84660	Hi-C
chr2	8840000	9120000	chr2:8840000-9120000	GSE84660	Hi-C
chr2	9120000	9440000	chr2:9120000-9440000	GSE84660	Hi-C
chr2	9440000	10080000	chr2:9440000-10080000	GSE84660	Hi-C
chr2	10080000	10680000	chr2:10080000-10680000	GSE84660	Hi-C
chr2	10720000	11480000	chr2:10720000-11480000	GSE84660	Hi-C
chr2	11800000	13040000	chr2:11800000-13040000	GSE84660	Hi-C
chr2	13040000	15600000	chr2:13040000-15600000	GSE84660	Hi-C
chr2	15600000	16600000	chr2:15600000-16600000	GSE84660	Hi-C
chr2	16760000	17680000	chr2:16760000-17680000	GSE84660	Hi-C
chr2	17760000	18400000	chr2:17760000-18400000	GSE84660	Hi-C
chr2	18400000	20680000	chr2:18400000-20680000	GSE84660	Hi-C
chr2	20680000	23360000	chr2:20680000-23360000	GSE84660	Hi-C
chr2	23760000	25200000	chr2:23760000-25200000	GSE84660	Hi-C
chr2	25240000	25560000	chr2:25240000-25560000	GSE84660	Hi-C
chr2	25920000	27320000	chr2:25920000-27320000	GSE84660	Hi-C
chr2	27320000	27680000	chr2:27320000-27680000	GSE84660	Hi-C
chr2	27680000	28560000	chr2:27680000-28560000	GSE84660	Hi-C
chr2	28560000	29200000	chr2:28560000-29200000	GSE84660	Hi-C
chr2	29200000	30120000	chr2:29200000-30120000	GSE84660	Hi-C
chr2	30120000	30720000	chr2:30120000-30720000	GSE84660	Hi-C
chr2	30720000	31840000	chr2:30720000-31840000	GSE84660	Hi-C
chr2	31880000	32360000	chr2:31880000-32360000	GSE84660	Hi-C
chr2	32600000	33600000	chr2:32600000-33600000	GSE84660	Hi-C
chr2	33640000	36360000	chr2:33640000-36360000	GSE84660	Hi-C
chr2	36360000	36800000	chr2:36360000-36800000	GSE84660	Hi-C
chr2	36840000	37920000	chr2:36840000-37920000	GSE84660	Hi-C
chr2	37920000	38320000	chr2:37920000-38320000	GSE84660	Hi-C
chr2	38320000	38760000	chr2:38320000-38760000	GSE84660	Hi-C
chr2	38840000	39240000	chr2:38840000-39240000	GSE84660	Hi-C
chr2	39280000	39760000	chr2:39280000-39760000	GSE84660	Hi-C
chr2	39800000	40800000	chr2:39800000-40800000	GSE84660	Hi-C
chr2	40960000	41840000	chr2:40960000-41840000	GSE84660	Hi-C
chr2	41840000	42080000	chr2:41840000-42080000	GSE84660	Hi-C
chr2	42080000	43600000	chr2:42080000-43600000	GSE84660	Hi-C
chr2	43600000	44960000	chr2:43600000-44960000	GSE84660	Hi-C
chr2	44960000	45600000	chr2:44960000-45600000	GSE84660	Hi-C
chr2	45600000	45960000	chr2:45600000-45960000	GSE84660	Hi-C
chr2	45960000	46920000	chr2:45960000-46920000	GSE84660	Hi-C
chr2	46920000	47400000	chr2:46920000-47400000	GSE84660	Hi-C
chr2	47400000	47760000	chr2:47400000-47760000	GSE84660	Hi-C
chr2	47760000	48520000	chr2:47760000-48520000	GSE84660	Hi-C
chr2	48520000	50480000	chr2:48520000-50480000	GSE84660	Hi-C
chr2	50480000	53840000	chr2:50480000-53840000	GSE84660	Hi-C
chr2	53840000	54520000	chr2:53840000-54520000	GSE84660	Hi-C
chr2	54520000	54680000	chr2:54520000-54680000	GSE84660	Hi-C
chr2	54720000	55520000	chr2:54720000-55520000	GSE84660	Hi-C
chr2	55680000	56040000	chr2:55680000-56040000	GSE84660	Hi-C
chr2	56040000	57560000	chr2:56040000-57560000	GSE84660	Hi-C
chr2	57600000	58560000	chr2:57600000-58560000	GSE84660	Hi-C
chr2	58560000	60720000	chr2:58560000-60720000	GSE84660	Hi-C
chr2	60720000	61040000	chr2:60720000-61040000	GSE84660	Hi-C
chr2	61160000	62400000	chr2:61160000-62400000	GSE84660	Hi-C
chr2	62440000	63600000	chr2:62440000-63600000	GSE84660	Hi-C
chr2	63600000	63880000	chr2:63600000-63880000	GSE84660	Hi-C
chr2	64000000	64320000	chr2:64000000-64320000	GSE84660	Hi-C
chr2	64320000	64600000	chr2:64320000-64600000	GSE84660	Hi-C
chr2	64600000	64920000	chr2:64600000-64920000	GSE84660	Hi-C
chr2	65240000	65560000	chr2:65240000-65560000	GSE84660	Hi-C
chr2	65600000	68080000	chr2:65600000-68080000	GSE84660	Hi-C
chr2	68120000	68320000	chr2:68120000-68320000	GSE84660	Hi-C
chr2	68440000	68960000	chr2:68440000-68960000	GSE84660	Hi-C
chr2	69000000	69360000	chr2:69000000-69360000	GSE84660	Hi-C
chr2	69400000	69880000	chr2:69400000-69880000	GSE84660	Hi-C
chr2	69880000	70280000	chr2:69880000-70280000	GSE84660	Hi-C
chr2	70280000	70960000	chr2:70280000-70960000	GSE84660	Hi-C
chr2	71000000	73240000	chr2:71000000-73240000	GSE84660	Hi-C
chr2	73280000	74600000	chr2:73280000-74600000	GSE84660	Hi-C
chr2	74680000	74880000	chr2:74680000-74880000	GSE84660	Hi-C
chr2	74880000	75720000	chr2:74880000-75720000	GSE84660	Hi-C
chr2	75720000	76640000	chr2:75720000-76640000	GSE84660	Hi-C
chr2	76680000	79920000	chr2:76680000-79920000	GSE84660	Hi-C
chr2	79960000	84440000	chr2:79960000-84440000	GSE84660	Hi-C
chr2	84440000	84880000	chr2:84440000-84880000	GSE84660	Hi-C
chr2	84920000	85360000	chr2:84920000-85360000	GSE84660	Hi-C
chr2	85360000	85560000	chr2:85360000-85560000	GSE84660	Hi-C
chr2	85640000	86120000	chr2:85640000-86120000	GSE84660	Hi-C
chr2	86160000	86880000	chr2:86160000-86880000	GSE84660	Hi-C
chr2	87880000	89280000	chr2:87880000-89280000	GSE84660	Hi-C
chr2	94480000	95760000	chr2:94480000-95760000	GSE84660	Hi-C
chr2	96000000	97120000	chr2:96000000-97120000	GSE84660	Hi-C
chr2	97520000	98400000	chr2:97520000-98400000	GSE84660	Hi-C
chr2	98400000	99520000	chr2:98400000-99520000	GSE84660	Hi-C
chr2	99520000	100560000	chr2:99520000-100560000	GSE84660	Hi-C
chr2	100560000	101000000	chr2:100560000-101000000	GSE84660	Hi-C
chr2	101000000	101840000	chr2:101000000-101840000	GSE84660	Hi-C
chr2	101880000	102800000	chr2:101880000-102800000	GSE84660	Hi-C
chr2	102840000	105040000	chr2:102840000-105040000	GSE84660	Hi-C
chr2	105040000	106120000	chr2:105040000-106120000	GSE84660	Hi-C
chr2	106600000	108720000	chr2:106600000-108720000	GSE84660	Hi-C
chr2	108760000	109800000	chr2:108760000-109800000	GSE84660	Hi-C
chr2	110600000	111440000	chr2:110600000-111440000	GSE84660	Hi-C
chr2	111480000	111760000	chr2:111480000-111760000	GSE84660	Hi-C
chr2	111800000	112360000	chr2:111800000-112360000	GSE84660	Hi-C
chr2	112600000	113440000	chr2:112600000-113440000	GSE84660	Hi-C
chr2	113480000	117800000	chr2:113480000-117800000	GSE84660	Hi-C
chr2	117800000	118880000	chr2:117800000-118880000	GSE84660	Hi-C
chr2	118880000	119320000	chr2:118880000-119320000	GSE84660	Hi-C
chr2	119640000	120680000	chr2:119640000-120680000	GSE84660	Hi-C
chr2	120680000	121080000	chr2:120680000-121080000	GSE84660	Hi-C
chr2	121080000	121360000	chr2:121080000-121360000	GSE84660	Hi-C
chr2	121360000	121760000	chr2:121360000-121760000	GSE84660	Hi-C
chr2	121800000	124000000	chr2:121800000-124000000	GSE84660	Hi-C
chr2	124000000	127080000	chr2:124000000-127080000	GSE84660	Hi-C
chr2	127080000	127520000	chr2:127080000-127520000	GSE84660	Hi-C
chr2	128120000	130400000	chr2:128120000-130400000	GSE84660	Hi-C
chr2	130680000	131160000	chr2:130680000-131160000	GSE84660	Hi-C
chr2	131160000	133200000	chr2:131160000-133200000	GSE84660	Hi-C
chr2	133200000	133880000	chr2:133200000-133880000	GSE84660	Hi-C
chr2	134120000	134920000	chr2:134120000-134920000	GSE84660	Hi-C
chr2	134920000	135800000	chr2:134920000-135800000	GSE84660	Hi-C
chr2	135840000	136400000	chr2:135840000-136400000	GSE84660	Hi-C
chr2	136400000	137840000	chr2:136400000-137840000	GSE84660	Hi-C
chr2	137840000	138840000	chr2:137840000-138840000	GSE84660	Hi-C
chr2	138840000	142160000	chr2:138840000-142160000	GSE84660	Hi-C
chr2	142160000	143040000	chr2:142160000-143040000	GSE84660	Hi-C
chr2	143040000	146680000	chr2:143040000-146680000	GSE84660	Hi-C
chr2	146680000	147920000	chr2:146680000-147920000	GSE84660	Hi-C
chr2	147920000	149000000	chr2:147920000-149000000	GSE84660	Hi-C
chr2	149000000	149560000	chr2:149000000-149560000	GSE84660	Hi-C
chr2	149560000	150480000	chr2:149560000-150480000	GSE84660	Hi-C
chr2	150480000	151440000	chr2:150480000-151440000	GSE84660	Hi-C
chr2	151440000	152040000	chr2:151440000-152040000	GSE84660	Hi-C
chr2	152040000	152720000	chr2:152040000-152720000	GSE84660	Hi-C
chr2	152720000	153560000	chr2:152720000-153560000	GSE84660	Hi-C
chr2	153560000	155320000	chr2:153560000-155320000	GSE84660	Hi-C
chr2	155320000	157280000	chr2:155320000-157280000	GSE84660	Hi-C
chr2	157400000	158000000	chr2:157400000-158000000	GSE84660	Hi-C
chr2	158000000	158760000	chr2:158000000-158760000	GSE84660	Hi-C
chr2	158880000	159800000	chr2:158880000-159800000	GSE84660	Hi-C
chr2	160000000	161240000	chr2:160000000-161240000	GSE84660	Hi-C
chr2	161280000	161960000	chr2:161280000-161960000	GSE84660	Hi-C
chr2	161960000	162320000	chr2:161960000-162320000	GSE84660	Hi-C
chr2	162320000	162880000	chr2:162320000-162880000	GSE84660	Hi-C
chr2	162880000	164640000	chr2:162880000-164640000	GSE84660	Hi-C
chr2	164680000	165000000	chr2:164680000-165000000	GSE84660	Hi-C
chr2	165000000	166480000	chr2:165000000-166480000	GSE84660	Hi-C
chr2	166480000	168120000	chr2:166480000-168120000	GSE84660	Hi-C
chr2	168120000	168920000	chr2:168120000-168920000	GSE84660	Hi-C
chr2	168920000	169440000	chr2:168920000-169440000	GSE84660	Hi-C
chr2	169440000	170920000	chr2:169440000-170920000	GSE84660	Hi-C
chr2	170920000	171520000	chr2:170920000-171520000	GSE84660	Hi-C
chr2	171520000	172120000	chr2:171520000-172120000	GSE84660	Hi-C
chr2	172160000	172560000	chr2:172160000-172560000	GSE84660	Hi-C
chr2	172760000	173240000	chr2:172760000-173240000	GSE84660	Hi-C
chr2	173360000	174440000	chr2:173360000-174440000	GSE84660	Hi-C
chr2	174440000	176080000	chr2:174440000-176080000	GSE84660	Hi-C
chr2	176120000	177160000	chr2:176120000-177160000	GSE84660	Hi-C
